timestamp,reviews,sentiment,rating
,"Відмінна криптобіржа для трейдингу. Власний функціонал платформи є стандартним для криптобірж. Основні індикатори, базова аналітика – все це є. Дуже тішить плече до х100. Якщо грамотно співвідносити ризики та прораховувати ходи, можна отримувати значний дохід.",3,
,"Корисний додаток, саме те що потрібно в теперішній час. Однозначно рекомендую!",5,
,"Для новачків в крипто-сфері,ця програма крута!",5,
,"Чудова програма і легка у використанні, задоволена!",5,
,"Мне нравиться приложение, все понятно и доступно. Сейчас это то что нужно.",4,
,"Додаток топовий. Можна зберігати валюту, торгувати. Всі: рекомендую",5,
,"дуже корисна програма особливо у теперішній час,можна вільно слідкувати за криптовалютою. Всим раджу!!!",5,
,"Дуже потрібна програма у наш час,задоволена !",4,
,Чудовий додаток.Саме те що потрібно в наш час.,5,
,"Дуже зручна у користування, рекомендую!",5,
,"Чудовий додаток,простий у використанні) я задоволена",5,
,"Найкращий додаток мені допоміг заробити гроші, Рекомендую",5,
,Дуже хороший додаток!!!,5,
,"Чудовий крипто додаток для початку своїх інвестицій новачку, зробив тут свій перший портфель і все чудово. Подобається інтерфейс та плавні анімації, навіть на моєму старенькому телефоні літає!",5,
,Хороший додаток,5,
,Все супер,5,
,Все супер,5,
,Зручна і проста у використанні криптовалютна Платформа Кукоін має всі підстави стати популярною!,5,
,"Цікава програма, і прибуткова, головне мати терпіння.",4,
,"Чудова криптобіржа. Має всі шанси ,щоб стати популярною.",5,
,"Досить хороший і практичний додаток, ставлю 5 зірок!!",5,
,"Чудова криптобіржа, зручна у використанні. Рекомендую!",5,
,"Зручна у використанні платформа, рекомендую",4,
,"Задоволена. Серед багатьох додатків цієї сфери, приємно працювати саме з цим. Легко, зрозуміло. Дякую. Рекомендую👌",3,
,"Очень крутая криптобиржа, постоянно пользуюсь. Всё очень классно и удобно.",5,
,Програма дуже проста та зручна у використанні❗ Рекомендую всім спробувати‼️,5,
,Супер додаток криптовалют.Користуюсь із задлволенням і рекомендую друзям.,5,
,Дуже зручна у використанні програма! Раджу всім👍👍👍,5,
,"Досить чудовий та простий додаток для виведення коштів.Все зрозуміло, проблем при реєстрації кабінету не виникло.",4,
,Дуже проста та прибуткова платформа. Зручна для новачка,5,
,"всё безумно нравится, удобно и просто",5,
,"Рекомендую,бо зручний і простий криптовалютний додаток,проте треба мати терпіння,але особисто мені він зайшов!",3,
,Дуже чудова програма.рекомендую усім,5,
,"додаток супер , рекомендую!!",5,
,Дуже зручно і просто користуватись,5,
,Як переключити на російську мову,5,
,Дуже зручна програма,5,
,Хороша програма рекомендую,5,
,"Зробіть українську мову, будь ласка.",5,
,А як регестрируватися,3,
,"Чудовий додаток , простий інтерфейс , цікаві пропозиції .",5,
,Чудовий біткойн гаманець!!! Зручний і інтуїтивно зрозумілий інтерфейс. Що дозволяє швидко в усьому розібратись. Однозначно рекомендую!!!,5,
,"Хороша програма,все легко та доступно пояснено! Мені дуже подобається 🥰",5,
,"Додаток супер, мені сподобався, все просто і ясно, всім рекомендую, 5 зірок",5,
,"Чудовий додаток ❤️ зручний та легкий у використанні. А саме головне, прибутковий . Трішки терпіння і у вас все вийде ❤️❤️❤️",5,
,"Чудовий додаток, легкий в використанні, дуже рада шо знайшла його, рекомендую всім",5,
,Чудовий додаток. Всім рекомендую спробувати,5,
,"Програма досить зручна і класна. Все легко і можна швидко розібратися тому, рекомендую ❤",5,
,Однозначно 5 зірок! Чудова у використанні програма з зручними функціями.,5,
,Додаток зручний та простий. Рекомендую всім.,5,
,"Дуже зручне і понятне пріложенія в роботі , все працює на відміно",5,
,Крата програма. Зручна у використанні!!! Рекомендую❤,4,
,Чудовий гаманець,5,
,"Хороший додаток,мені сподобався ,є все необхідне для пасивного заробітку,все чітко і ясно ,рекомендую!!!",5,
,"Чудовий додаток, це найкращий заробіток на пасиві, рекомендую👍",5,
,"Бомбезний гаманець для криптовалюти,та ще й з пасивним заробітком! Зручний інтерфейс,однозначно рекомендую!",5,
,"Чудовий додаток. Легкий у використанні, все доступно описується.",5,
,"Додаток сподобався, гарний інтерфейс, нічого зайвого, є усі доступні криптовалюти, рекомендую 👍",4,
,"Дуже класний додаток, дуже легко можна заробити☺️ Рекомендую всім!!!",5,
,"Очень класний дадаток нічого зайвого, гарно оформлений💣доступний.",5,
,"Очень удобное приложение. Лучшее в своем роде. Скачивайте, не пожалеете)",5,
,"Bitcoin гаманець. Дуже зручний якщо купуєте криптовалюту, криптовалюту, ethereum, abra, kcs, bnb coin & nft. Рекомендую",5,
,Цікава програма для заробітку. Має багато різних функцій.,4,
,"Класна прогама,ще також є роздачі різних токенів і багато інших плюсів!",5,
,Супер додаток. Крипто гаманець вражає. Усім рекомендую спробувати не пошкодуєте.,5,
,"Крутий, корисний та легкий додаток😉",5,
,Зручний та зрозумілий додаток. З пасивним та додатковим заробітком. Все чітко і ясно. Рекомендую.,5,
,Приложение супер работает без проблем,5,
,Дуже крутий додаток мені подобається,4,
,"Отменное приложение, есть все и очень удобно, перебил кучу приложений, єто самое оптимальное, спасибо разработчикам +",5,
,"Доволі цікава біржа, працює непогано, буду тестувати і надалі",5,
,"Очень прикольная програма, что то новое",3,
,"Хороший додаток, можна підзаробити грошей без великих вкладень)",5,
,"Отличное приложение, очень легко покупать и продавать криптовалюту. Всём советую",5,
,Дуже цікавий та зручний додаток. Є багато можливостей для заробітку та трейдингу.,5,
,Я у мамы теперь буду недомилионером) ¹,1,
,"Супер додаток. Крипто гаманець вражає. Синхронізація з біржею просто супер. Усім рекомендую спробувати, не пошкодуєте",5,
,Цей додаток дуже крутий Тут легко модна заробити гроші 😄 Рекомендую 😉,3,
,Пробуткова програма . Всі функції зрозумілі навіть новачку. Ставлю 5 зірок,5,
,"Чудовий додаток! Є все необхідне для пасивного заробітку, роботи та торгівлі. Все зрозуміло й нічого зайвого. Рекомендую!",5,
,Нравится приложение) пользуюсь сейчас),4,
,Дуже гарний додаток для тих хто хоче заробляти на крипти.,5,
,Найкрачий крипто гаманець Рекомендую всім хто цікавиться криптою.,5,
,Програма просто супер!!! Легка у використанні і нічого зайвого!!! Рекомендую всім!!!,5,
,"Быстро, чесно, хороший сервис",5,
,Дуже корисний додаток. Рекомендую !!!,5,
,"Чудовий додаток, можна заробляти не погано гроші , Kucoin гаменець, дуже зручний коли купляєте криптовалюту. Все зрозуміло і нічого зайвого 😻👍",5,
,"Отличное приложение , где можно реально заработать деньги, всё легко и просто, главное терпение. Всем советую. Кукойн кошелёк очень удобный для покупки криптовалюты.",5,
,Круте посилання...спробую,2,
,"Я так понимаю, что на этой бирже можно выгодно купить, а затем перепродать nft. Возможно нужно воспользоваться пока есть такая возможность.",4,
,"Однозначно цьому додатку лайк🥰. Чудовий та легкий у використанні,нічого зайвого і все максимально зручно🥰. Рекомендую всим,пасивний заробіток,нікому не завадить🤩",5,
,За 100 золота 😄😄😄😄😄,5,
,"Крутий додаток у якому дійсно можна заробити гроші,все дуже легко і швидко. Дуже зручно користуватися бо на повномуц пасиві,ніяких капіталовкладень не потрібно (лише по бажанню). Рекомендую!",5,
,Хороша програма,5,
,Good Day,4,
,Nice,4,
,"Це оцінка не так додатку як самій біржі. Реєструвався на біржі лише для того щоб взяти участь в IGO, але не вдалось придбати NFT так як біржа сказала що не достатньо USDT хоча насправді за декілька годин спеціально поповнював баланс.",2,
,"Прекрасний додаток 👍👍👍, де можна дійсно неймовірно легко та швидко заробити реальні гроші 😊, тому ставлю 5 зірок 😉. Дуже зручно користуватися, без ніяких величезних вкладень 😀. Зручний у використанні та нічого зайвого. Рекомендую усім : )",5,
,Много акций и это радует),5,
,"Очень доволен кошельком , на подобные нет , сам давно пользуюсь, и вам рекомендую.",5,
,Очень крутое приложение для тих хто проводить инвестиции в криптовалюту простой и очень удобный интерфейс рекомендую всем 👍👍👍,5,
,Програма дуже сподобалась рекомендую всім попробувати хто розбирається в роздачі токінів.,5,
,Топчик все работает),5,
,Очень понравилось приложение,5,
,"Незважаючи на те, що я новачок у крипто сфері в додатку все досить зручно приємний інтерфейс і як тільки відкриваєш програму відразу обмін це дуже зручно бити завжди в курсі так що 5 +",5,
,"kukoin froze my account for almost 2 weeks, after 6 days I write to technical support with questions when the problem will be solved? is there a hotline? who controls them? no answers",1,
,Хороша біржа. Доступна p2p торгівля. До 5 зірок не вистачає української мови.,5,
,Скам,3,
,Очень плохо!,1,
,Після вчорашнього оновлення в додатку вірус a.gray.piggygoldcoin.b,3,
,"Не могу залогиниться, Нетворк ерор при вводе капчи",1,
,Топ биржа,5,
,круто працює,2,
,лучшая биржа,5,
,як на мене друга біржа після бінанс а за рік і першою стане. купляєм KCS і чекаєм на ікси,5,
,супер приложуха не лагає,1,
,👍,5,
,"Хороша біржа,тільки те що всі операції проводяться довго,верифікація іде вже тиждень,а якщо перекидати крипту то десь годину часу треба чекати.Працювати можна",4,
,"На біржу не зайти. Код не приходить. Ні з андроїду, ні з ПК.",1,
,"Нажимаю на конфеты и меня выбрасывает сюда , раньше было всё нормально.",5,
,"Не приходит код в приложении при регистрации, и по телефону тоже. Зарегистрировался через сайт, а в приложении в аккаунт не входит. Пишет подождите.",1,
,Навчаємось новітнім технологіям!!!,5,
,Отличная биржа,5,
,Super,5,
,Все чудово працює !!!,5,
,"Найповільніша біржа, таке відчуття вони крипту голубами відправляють, те саме з службою підтримки. Не рекомендую!",1,
,Во время движа ВСЕГДА ОШИБКА СЕТИ! И соответственно вы пролетаете во время серьёзных движений рынка. Последняя версия не удобна в использовании. Не удобно переходить с книги ордеров на недавние сделки. Зачем из хорошего делать плохое?,1,
,"Гарна програма, але зробіть УКРАЇНСЬКУ мову! Дякую.",3,
,"Давно хотіла спробувати пасивний заробіток , мені все сподобалося. Дякую розробникам 👍",5,
,Хе хе +281 кристал в мсм,3,
,Додаток удобний можна користуватися рекомендую,4,
,Написано немає інтернету а він є,1,
,Дуже крутий біткоїн гаманець в якому можна купити криптоволюту однозначно рекомендую,4,
,"Хорошая криптовалютная биржа с лёгким интерфейсом,рекомендую😍",5,
,Хороший крипто кошелек с удобным интерфейсом и всем необходимым функционалом.,5,
,"Найкраща платформа, Бінас гімно..",5,
,Дуже чудова у використанні программа! Рекомендую,5,
,Не виплатили 20$ за регестрацію по реферальному посиланню,1,
,"Не рекомендую. Відправив токени по адресі, вони не прийшли, підтримка написала що не та адреса токена. Мінус 100$. Scam",1,
,Норм приложение можно даже штото зароботать,1,
,Хороший додаток для того щоб заробити гроші,4,
,Ukrainian localisation is missing.,1,
,Дуже класний додаток,4,
,дуже класна програма,4,
,Цікава програма і задоволена)),4,
,Nice exchange!,5,
,Немає української мови!!!,1,
,"Програма просто супер! Дуже зручна й корисна) Рекомендую встановити усім,хто починає цікавитися криптовалютою. У наш час ця галузь діяльності надзвичайно популярна,тож йдіть на зустріч новим можливостям!",5,
,Ок,3,
