timestamp,reviews,rating,isEdited,title,userName,developerResponse
2022-02-22,"Очень плохой опыт работы с данной платформой, с начала заблокировали карту без каких либо объяснений, потом нужно было пройти апеляцию , и предоставить очень много личной информации которая не касается Бинтанс , но даже после этого апелляция не была успешна. Служба поддержки вообще не компетентна и не знают что с этим делать кроме как писать что мы перенаправим вас к специалисту и отключаются или вообще отключаются без каких либо объяснений и все заново..верх профессионализма !!! Эта вся ситуация длится уже неделю и и с каждому объясняешь причину и в конце так сказать специалист говорит я вас перенаправляю к специалисту и пропадает или просто пропадает без каких либо объяснений.",1,False,Некомпетентный персонал!!!,DEN..........,
2022-02-21,Восстановление пароля не работает. Разработчики дно,1,False,Дно,allogarazh,"{'id': 38643453, 'body': 'Добрый день! Если проблема актуальна, рекомендуем ознакомиться с нашей статьей: https://www.binance.com/ru/support/faq/2d9adebbe9b446019f8895ce971d0870 Убедитесь, что подобная ошибка не поступает при логине с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-31T13:28:42Z'}"
2022-02-21,"При привязке гугл-аутентификатора просто ничего не происходит, при настройке верификации по смс непонятно, зачем 2 поля для ввода кода с отправкой еще чего-то там на имейл. Накрутили так накрутили",2,False,Не понравилось,lcyg vc kyg ly n,
2022-02-10,Супер,5,False,Супер,VadOs_001,
2022-02-20,"Уже не первый раз сталкиваюсь с этой проблемой ,верификация по телефону просто не пашет ,смс не приходит на мой номер. Единичные случаи были в начале при регистрации и в процессе работы. Потом просто перестало работать и все. А там как хочешь ,так и подтверждайся , даже уже не звонят на телефон для подтверждения войсом,бред просто ! Через какое-то время выкидывает на авторизацию снова ,а смс либо звонок не приходит. ИСПРАВЬТЕ ЭТО УЖЕ НАКОНЕЦ-ТО !",1,False,Верификация по телефону не работает,фроззи,
2022-02-17,"Перевёл деньги на свой кошелёк, не дошли. Проверил всю информацию(правильно ли все ввёл) все правильно. И понеслась, 2 месяца борюсь с службой поддержки за свои деньги, а они говорят, ждать-ждать-ждать. В итоге денег нет, куда пропали неизвестно, тех поддержка не работает СОВСЕМ… с осторожностью в переводах, что-то случится, тех.поддержка не поможет",1,False,Служба поддержки 0,deynat2,
2022-02-17,"Приложение тормозит,картинка стоит на месте.
Из-за глюков приложения ликвидировались позиции.Очень не нравится последнее время производительность приложения",1,False,Приложение тормозит,cubbydalone,"{'id': 38643533, 'body': 'Здравствуйте! Если проблема актуальна, попробуйте переустановить/обновить приложение и очистить кэш. Откройте приложение, нажмите [Учетная запись] - [Настройки] - [Очистить кэш] ), затем Вы можете войти в свое приложение. Если проблема не будет устранена, обратитесь к нам в чат — https://binance.com/ru/chat/, и наша команда проверит Ваш запрос подробнее!-^LK', 'modified': '2023-08-31T13:31:02Z'}"
2022-02-17,С сегодняшнего дня перестало открываться приложение. Перезагружал моб и всеравно не открывается.,1,False,Не открывается приложение,ios gvno,"{'id': 38643638, 'body': 'Здравствуйте! Если проблема актуальна, попробуйте удалить и переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-31T13:33:43Z'}"
2022-02-14,"Купил криптовалюту через карту Mastercard , деньги снялись валюта не зачислена.",1,False,Покупка,berrdyshev,
2022-02-14,"После внесения средств и покупки криптв, перестали приходить смс на телефон, войти не могу. Окуели?",1,False,Наеб,Armagedunk,
2022-02-13,"Скачал приложение по совету , купил валюту , деньги списаны с карты , на акаунте ни валюты ни денег.",1,False,"Деньги списало с карты , валюту не купил",izVorsoveta,
2022-02-12,"Я уже третью неделю пытаюсь снять старую верификацию и привязать другие документы. Казалось бы - отмена верификации прошла успешно, но при новой верификации всё вернулось к тому что сбрасывал. Как это работает?",1,False,Верификация полный уг,cawka_4epenawka,
2022-02-03,"Не поленился зайти написать отзыв. У вас отлично приложение, самое лучшее наверное. Единственное чего не хватает это процентов 5-10-25-50-100 Tp/sl. Чтобы не вводить цену вручную сразу приложение пересчитало",5,False,Лучшее приложение для трейдинга,Патрол 4.2,
2022-02-07,"Глючит после обновления,при продажах и покупках не обновляется цена, срочно исправьте",1,False,Глючит,IrinaBis,"{'id': 38647660, 'body': 'Здравствуйте, Ирина! Если проблема актуальна, попробуйте, удалить и переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине из другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-08-31T17:36:01Z'}"
2022-02-05,"Постійні трабли з вводом коду підтвердження, поле вводу не активне.",1,False,Трабли з авторизацією,vel1k13,
2022-02-03,"Защита никакая, деньги могут пропасть в любой момент, если будет приличная сумма на балансе, куча дыр и не доработок, стояла 2FA, ломанули почту и вывели биток, без моего согласия и подтверждения, служба поддержи вообще бессмысленная организация, на все вопросы один ответ: ни чем не можем помочь…",1,False,Не биржа а лохотрон,leva_zt,
2022-02-02,Всё супер) thank you 🙏,5,False,Binance,Alikk0203,
2022-01-31,Спасибо большое все наладилось!!!,5,False,Приложении все нормально!,"Females,,,////₽",
2022-01-25,Ok,5,False,Ok,graflearnt,
2022-01-28,"When ask and receive sms for account verification - sms input field in application becomes not active - can’t input numbers and login.
При получении пароля по смс для верификации аккаунта само поле ввода становится не активно - нет возможности ввести код из смс",1,False,Login bug,osarnik,
2022-01-23,Почему виджет бинанс на айфоне уже несколько дней не работает?,5,False,Не работает виджет на телефоне иос,..оаоаоаооары,
2022-01-23,"21.01.22 не смог зайти в аккаунт. Его заблокировали . До этого больше года торговал без проблем ( ввод/вывод средств все работало) . Достучался до техподдержки - мне сказали что я нарушил правила ( какие именно правила - мне не объяснили , дословно : «данная информация является конфиденциальной» ) . В итоге допросился- дали 3 дня чтобы вывести средства. Правил не нарушал . Вообще не понял за что меня отключили. Хорошо что вывел остаток средств.",1,False,Заблокировали аккаунт со средствами,Giperbaloid,
2022-01-22,"Высылают очень много промо пушей. Единица.
Когда вы пофиксите баг на мейн скрине? Я ваш QA Что ли?",1,False,Пуши+ баги,все очень плохо -1,
2022-01-15,"Остання обнова лагає, довго відкривається огляд портфеля",5,False,Остання обнова,oxyfiwuf,
2022-01-20,"Неможливо залогінитись, коди верифікації приходять 1 раз з 5. Якщо не відкривати програму більше доби - розлогінюється, і потрібно заново витрачати 30 хвилин на логін. Крім того хотілось би окрему версію для iPad.",2,False,Постійні проблеми з авторизацією,RQWAN,"{'id': 39297499, 'body': 'Вітаємо, Романе! Якщо коментар все ще є актуальним, дозвольте пояснити ситуацію. Це зроблено для підвищення безпеки та захисту користувачів. Система має вбудовані пороги часу очікування сеансу, які застосовуються до недіючих сеансів на основі принципів внутрішньої логіки та параметрів часу очікування.\nТому для кожного входу в обліковий запис - система просить пройти перевірку безпеки. Ми завжди ради надати консультацію у нашому чаті:  http://binance.com/ua/chat ^LK', 'modified': '2023-10-03T20:04:56Z'}"
2022-01-16,"Невозможно в мобильном приложении проставить необходимые галочки, совершенно неочевидно где их ставить. Служба поддержки отвечает невнятно, все инструкции на уровне зайдите через другой браузер. Чтобы зайти с другого устройства необходима двухфакторная идентификация. Но сообщения на телефон не приходят!!!! Проблема не решилась в течение 2,5 часов!!!",1,False,Активация сервиса по работе с фиатом,пиморская,
2022-01-14,Добро пожаловать в мир Криптовалют!,5,False,Отличное приложение. Лучшее,Fiat1987,
2022-01-14,"Когда захожу в приложение то постоянно оно выходит из аккаунта. Как только ввожу данные то пишет что имя пользователя или пароль не правильный. Если нажимаю восстановить пароль то пишет что «Извините, все наши системы занята, повторите попытку позже.» но это уже не первый день такое.",4,False,Не входит в систему,Макс Аффлек,
2021-12-22,"Крутое приложение, зарабатываю на прыжках куса, если не тяжело при регенерации введите код реферала 360740282  Вам все ровно, а мне приятно!",5,False,А,слсв,
2022-01-07,При авторизации смс код приходит 1 из 5 раз,1,False,Код,Sanitro1,
2022-01-03,5й день пытаюсь пройти верефикацию,1,False,Сложная верификация,рататуй 1234,
2022-01-01,"Не могу войти в акаунт. Ошибка «вероятно соединение с интернетом прервано».
Хотя с интернетом все нормально.
Помогите решить проблему",1,False,Login problems,qantun,
2021-12-28,"Заблокировали аккаунт, ссылаясь на внутренние причины, которые не называют. Я был обычным пользователем, никаких запрещённых действий и операций не совершал. Вывести средства не дают. НЕ ХРАНИТЕ СРЕДСТВА НА БИНАНСЕ!",1,False,Не пользуйтесь Бинансом,kareslav,
2021-12-27,Верификация на все и сразу нету как у других на минимальные суммы чтобы совершать скрытое участие,1,False,Верификация,Видом,
2021-12-27,"После обновления сильно испортился интерфейс, ничего не понятно и совсем не удобно",1,False,Плохое обновление,a_develop,
2021-12-23,"Не иметь возможности войти в приложение, чтобы поставить ордер - хорошая возможность, не советую данное учреждение",1,False,Не корректная работа,Дмитрий75&&₽&,
2021-12-18,Отличная платформа,5,False,Binance,nemnojko,
2021-12-22,Было бы хорошо что бы на iPhone можно было выбрать звук уведомления от Binance это бы помогло при работе с приложениям потому как я считаю что уведомления с binance важнее чем какое либо уведомления,4,False,Звук уведомлений,wakrtrade,
2021-12-21,Зачем убирать столько функционала? Приложение буквально стало бесполезным,1,False,Худшее обновление,fucuxebsxhd,
2021-12-20,"Пользуюсь бинансом многое время. Так то там есть много чего интересного: nft, стейкинг, розыгрыш. Но оны хитрые ублюдки, я не хомяк не думайте, у меня там лежали usdt и я решил снять. Так что оны сделали? Когда крипта начинает падать оны сразу отключают вывод. Это нормально? Замечаю не первый раз. Да, можно сказать нагрузка сети и всё такое. Но я им не верю. Еще я уверен что оны учасвуют в збритии фьючерсов. Одним словом - скачайте себе лучше kucoin , huobi или что-то другое. Эту аферисткую хуйню не советую.",1,False,Не советую бинанс,олег хомяк,
2021-12-09,При вводе пароля на 11 pro max пишет неверно виден пароль на других устройствах все норм почему так?,5,False,Отзыв,Vladislav18.11.1985,
2021-12-08,"Как вы ребята достали со своим бесконечным бесполезным ежедневным спамом, который невозможно отключить. Зато действительно важные пуш сообщения, в виде предстоящих тех. работ вы не присылаете. Дайте возможность отключать спам!",1,False,"Хуже, чем мейл.ру",mikop445,
2021-12-07,Кошмар какой-то не обновляйте бинанс!! Невозможно зайти на биржу. Не присылает код верификации мейл. До удаления просто оно вечно вылетало. На новой ios и на 12 pro max!!,1,False,Не обновляйте! Не могу войти в приложение. Не присылает код.,/(56;:)?(((,
2021-12-01,"Прелестно….
Все очень круто!!!",5,False,Благодарочка,Виктор 911@63,
2021-12-04,"После регистрации и пополнении счета, выбило ошибку, что якобы я являюсь гражданином США (по факту украинское гражданство) и мой аккаунт заблокирован!
Класс 👍 
Хотите просрать свои деньги - вам сюда!",1,False,ДИЧЬ!,тотоопаа,
2021-12-03,Зачем обновил не знаю! Старая версия работала стабильно! В новой версии не возможно строить графики. Все просто висит. Исправьте пожалуйста как можно скорее! Это какой то кошмар!(((?,1,False,Страшно тупит!(,FafaFam,
2021-12-01,Отображается глючно,5,False,Новая версия,SergKievua,
2021-12-01,"С каждым обновлением все неудобнее становится график. Верните разработчика который этим занимался ранее😭
На пустом поле нельзя навести, что бы видеть цену, но не видеть таблику kLine. Теперь еще дольше держать нужно палец, что бы появилась цена",3,False,Обновление,Ssereban,
2021-11-24,"Все круто . Но после обновления график нельзя масштабировать. Очень не удобно.

Молодцы , все исправили",5,False,Масштабирование графика( исправили),Mak5275,
2021-11-30,"Когда сделаете защиту от ботов на mystery box дропах? Даже кнопка покупки не загорается, а конда перезагружаешь страницу то уже солд аут. Если вам всё равно на людей то просто уберите возможность покупки нфт боксов от разных проектов и всё.",1,False,Бинансу всё равно на настоящих людей,gfallendf,
2021-11-28,"С каждым обновлением все хуже и хуже. Зачем делать банер с индикаторами в приложении на пол экрана, когда в основном с телефона смотрят. Затупляет пол графика, когда стать на график. Ранее можно было стать на графике, где ещё Цены нет, сейчас убрали. Также на график rsi тоже уже стать не можно.",1,False,Обновление,Nickilass,
2021-11-23,The best!,5,False,самая крутая биржа,ksubos1981,
2021-11-24,"Откатите приложение на две обновы назад , заипал этот убогий график , оптимизируйте уже нормально под 5s , как бедные !",1,False,График,Stavki,
2021-11-23,Злітає login і password. Вводити раз в декілька тижнів є витратою мого дорогоцінного часу.,3,False,Login,Tarasur,"{'id': 38647299, 'body': 'Вітаємо! Якщо проблема є актуальною для Вас, хочемо зазначити, що це зроблено для підвищення безпеки та захисту користувачів. Система має вбудовані пороги часу очікування сеансу, які застосовуються до недіючих сеансів на основі принципів внутрішньої логіки та параметрів часу очікування. Ми завжди раді проконсультувати Вас у нашому чаті: http://binance.com/ua/chat ^LK', 'modified': '2023-08-31T16:55:37Z'}"
2021-11-08,"great exchange, I like everything!  ❤️🌹",5,False,👍🏻,Ttaider,
2021-11-18,"Програма класна
Тільки зробіть програму на планшет",4,False,Планшет,Bazerlode,
2021-11-17,"Не смог пройти верификацию , двадцать раз фоткал отправлял и ни одного раза не прошло!",1,False,Верификатор,Gekavolvo,"{'id': 26360363, 'body': 'Приносим извинения за проблемы, с которыми вы столкнулись. Мы хотели бы попытаться решить вашу проблему как можно скорее.\n\nОтредактируйте, пожалуйста, свой отзыв, указав идентификатор чата, чтобы агент нашей команды мог изучить ваше дело. Спасибо!', 'modified': '2021-11-19T09:05:37Z'}"
2021-11-13,При написанні в лаунчпаді суми яку я хочу ввести є лише кома а йому вона не подобається пише please enter a valid number прошу негайно виправити помилку телефон iPhone Xr ios 15.0.2,2,False,Виправіть помилку,vladik 22,
2021-11-10,"Дно а не биржа, как бы хорошо не было сделано фото документа – для binance это всегда плохо. Просто ублюдская биржа",1,False,Невозможно пройти верификацию,Elia Gerasimenko,
2021-11-08,Не могу зайти через мобильное приложение. Постоянно выскакивает просто окно с «Неверная информация об устройстве» - ну очень понятная фраза. При этом без проблем захожу с браузера на этом же устройстве. При обращении в службу поддержки ничего толком не ответили. Полное разочарование,1,False,Неверная информация об устройстве???,Psregist,
2021-11-08,После обновления пропала история сделок. Как это восстановить?,5,False,Обновление,Write1357908642,
2021-11-06,"Добрый день. У меня проблема со входом. Свяжитесь со мной, пожалуйста",5,False,Проблема со входом,zinskiy,
2021-11-07,"Неделю назад выкинуло с приложения. Пытался войти пишет мол проблемы с оборудованием. Пароль не сбрасывает, новый не дает. Войти не возможно. Считаю жесткий кидок вся эта движуха, пока не закинул денег все было норм. Не советую вливать тут бабло, обман!",1,False,Проблема с входом,142-ой лвл не идет,
2021-11-01,"Пропали уведомления , после вчерашнего обновлено",5,False,Пропали уведомление,fromafnaz,
2021-10-05,"При транзакции пропали  деньги, теперь нету на счету на карте ни в приложении. Поддержка игнорирует все запросы, приложение очень разочаровало",5,False,Пропали деньги,ддаввлалпгм,
2021-10-27,Сервис ужасен. Они обещают мне целый месяц что сбросят 2fa и поддержка только переключает меня и не решает проблему. Я предоставил все документу и верефикации. Наверное они специально это делают что бы я не мог вывести деньги с биржи. ПОЗОР!!,1,False,Ужасный сервис,nick-odessa,
2021-10-27,Почему мне потдердка не отвичает,4,False,Подалуйста ответьте,пмониги,
2021-10-25,"Я не могу зайти на свой аккаутн, у меня пишет что нет доступа к данному сервиса",3,False,Вход в аккаунт,kaBucha29,"{'id': 38661041, 'body': 'Добрый день. Если проблема актуальна, попробуйте переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-09-01T10:19:24Z'}"
2021-10-21,Нет всплывающих оповещений о исполненом ордере. В настройках оповещения включены,3,False,Оповещения,sashakandrat,
2021-10-20,"обслуживание клиентов (техподдержка)отвратительная пополнил 500грн не пришли на счёт написал 2 раза аппеляцию игнор, (прошло почти 2 недели) нерекомендую пользоваться данным приложением, можете попасть на деньги, неприятно...
нельзя доверять этой полубирже никак, ввод вывод средств: нестабильный",1,False,Тех поддержка отвратительная,id777vr,
2021-10-13,"Добрый день!
Уже третий день не могу пройти верификацию лица, хотя делаю все условия, которые просят. Пробывал с компьютера - так же само. Исправьте, пожалуйста!",1,False,Не работает верификация лица,Ch1ps1k,"{'id': 25710985, 'body': 'Здравствуйте! Сожалеем, что у вас возникли проблемы с приложением Binance, и примите наши извинения за причиненные Вам неудобства. Мы хотели бы изучить ваше дело, чтобы проверить, можем ли мы Вам помочь.\n\nПожалуйста, отредактируйте свой отзыв, включив в него идентификатор обращения в службу поддержки и краткое описание проблемы, с которой вы столкнулись. Наш агент по обслуживанию клиентов свяжется с вами как можно скорее.\n', 'modified': '2021-10-16T03:27:20Z'}"
2021-10-12,"Как пройти вашу верификацию если включается селфи камера и переключить на другую нельзя. Письма на электронную почту с кодом подтверждением не приходят!!! Когда вы научитесь делать приложения для людей, или хотя б тестируйте их нормально!!!",1,False,Верификация,5ARCA5M,
2021-10-11,"Новая версия очень плохо работает, график невозможно посматривать, он не реагирует на движение. Разберитесь с этим как можно быстрее!!! Цена ваших недоработок может быть очень высокой для пользователей!!!",1,False,ОБНОВЛЕНИЕ,a_erisova,
2021-10-11,"Последнее обновление по инструментам шлак! Рисунок наложенный первым на график  перекрывает все последующие!!! Если сначала наложено параллельное расширение канала на 1 дне, а поверх него  на 4 часах фибаначи, то фибу уже не достать... канал первым предлогается для  редактирования! Исправляйте этот баг немедленно!",1,True,Исправляйте этот баг!!!,a*tN*kov,"{'id': 23814941, 'body': 'Привет, нам очень жаль это слышать. Сообщите нам, что именно вам не понравилось в нашем приложении, чтобы мы могли улучшить его на основе ваших отзывов. Кратко опишите проблему, с которой вы столкнулись, или вы можете связаться с нашей службой поддержки через чат. Если вы уже сделали это, отредактируйте свой отзыв и сообщите идентификатор обращения. Спасибо!\n', 'modified': '2021-07-08T08:22:21Z'}"
2021-10-11,После обновления на iphone 11 стало не удобно следить за графиком. Стал ограниченный масштаб просмотра движения цены.,3,False,Обновдение,Valerii Yurievich,"{'id': 38661085, 'body': 'Добрый день, Валерий. Если проблема актуальна, попробуйте переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине с другого устройства. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-09-01T10:23:24Z'}"
2021-10-09,"Після оновлення стало тяжко працювати з графіком. Відчуття, що система не знає, що саме я хочу зробити в таймлайні, переміщення по таймлайні стало неможливим.",1,False,Проблеми з графіком,mykjake,
2021-10-09,Сенсорное управление графиком в мобильной версии стало работать хуже не работает вертикальный свап двумя пальцами одной руки.,1,False,Сенсор графика,hjcghjgff,
2021-10-08,"В последней версии не удобно работать с графиком,верните как было!!",2,False,График,glaufua,
2021-09-25,"Легко , надежно !",5,False,Классная работа,mlsergeant,
2021-10-05,При переходе из вкладки Spot в вкладку Overview - приложение зависает. И больше не откликается ни на что. Переход может быть нажатием на вкладку или свайпом - это не важно. Iphone12pro,1,False,Не открывается вкладка overview,vrungel322,
2021-10-03,"Не працює.
Глючить та не відкривається.
Please use ukraine!",1,False,Програма галіма,havliuk,
2021-10-01,Не могу связаться с живой тех поддержкой,1,False,Ppt,1Антон1,
2021-09-27,Что бы снять с этой платформы деньги огромный Геморой! Просят снимать видео  давать кучу информации в которой можно потеряться самому,1,False,Приложение что бы мучать людей,tigran20,
2021-09-24,"Был утерян доступ к Google Authentificator, и теперь восстановить доступ к аккаунту не представляется возможным. Поддержка биржи не отвечает",5,False,Поддержки у биржи нет,SeryogaKovalyov,
2021-09-11,Отличное приложение,5,False,Супер,Ofinogen,
2021-09-20,"Это приложение закачивается само, без моего согласия когда включаю вайфай на телефоне. Номер телефона привязан к бирже Бинанс. Приложение не хочу иметь. Достаточно аккаунта на сайте биржи.",1,False,Самопроизвольная загрузка.,Разрабы аутисты,
2021-09-17,"Не оптимизировано под айпад, какая-то маленькая картинка , которую можно увеличить, но это не то.",3,False,Не оптимизировано под iPad,TolЯн,
2021-09-16,Подняли комиссию на переводи это огорчает,2,False,Ник,эршов,"{'id': 38660860, 'body': 'Здравствуйте, Ник! Если Ваша проблема актуальна, рекомендуем обратить внимание на р2р торговлю: https://www.binance.com/ru/blog/all/421499824684901301 Комиссия за P2P-транзакции взимается только с мейкера. С тейкера комиссия не взимается. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-09-01T10:07:50Z'}"
2021-09-11,Просто на ровном месте отменяют верификацию и все,1,False,Система,Sayeriiiqazwsx,
2021-09-10,Прикольна я назва !,5,False,ADA,Падалюк Тарас,
2021-09-02,Вывод денег 💵 быстро 👍🏻,5,False,Вывод,Кис кис пас,
2021-09-09,"Вікна весь час перезавантажуються, ідентифікація весь час губиться, верифікація до кінця не проводиться, вилітає.
Як для сервісу, який просить довірити йому фінанси клієнта, дуже ненадійно.",2,False,Не працює нормально,kerpapin,
2021-09-07,Тут ви ніхуя не заробите а тільки втратите,1,False,Апаратка,Сергій 92,
2021-09-06,"Все запутано, відсутня інформація про попит та пропозицію. Відсутня інформація яку  частину та яких коробок відкрито... купівля кмісії непрозора.",4,False,Купівля местецтва,фівсс 123,
2021-08-27,Отличное удобное приложение для трейлинга :-),5,False,Спасибо!,Качек-морячек,
2021-09-02,"Не могу войти в аккаунт , меняю пароль и не могу войти, у меня там деньги не хочу их терять",1,False,После обновления не могу войти,vovo112,
2021-09-01,"Каждую неделю авторизироваться, хотя стоит фейс айди…:(",1,False,"Каждую неделю авторизироваться, хотя стоит фейс айди",Ypsilonua,
2021-09-01,Пише ошибка і викидає із програми,1,False,"Викидає із програми коли хочеш перевести гроші, не коректно робить",аіст,
2021-08-27,Все хороше но не хватает версии для iPad,4,False,iPad,120123Pizda!,
2021-08-21,Очень нахватает нормального приложения для iPad,5,False,Сделайте приложение для IPad,Vetaldndz,
2021-08-24,Зависает постоянно,1,False,Лаги,ggggggbodia,"{'id': 24780929, 'body': 'Привет, нам жаль, что у вас возникли проблемы с приложением Binance. Приносим извинения за доставленные неудобства. Мы хотели бы изучить ваше дело, чтобы узнать, чем мы можем вам помочь. Пожалуйста, перейдите в свой профиль-> настройки-> очистить кеш. Если вы снова столкнетесь с проблемой, свяжитесь с нашей службой поддержки через чат. Мы немедленно расследуем и решим проблему. Если вы уже сделали это, отредактируйте свой отзыв и сообщите идентификатор обращения. Спасибо!\n', 'modified': '2021-08-29T11:21:15Z'}"
2021-08-24,"Ошибка при открытии вкладки «Binance NFT»
Когда нажимаешь галочку соглашения условий и положения NFT-маркетплейса Binance, кнопка «подтвердить» остаётся серой.
IOS 12.5.4",3,False,Error NFT,fbbggb,
2021-08-22,после последнего обновления. Iphone 11 ios 14.7.1,1,False,Зависает если свернуть приложениеии потом попробовать вернутся в него.,Владгал,
2021-08-20,"После сегодняшней обновы зависает приложение на iphone 7 ios 14.7.1.
Решите проблему.",5,False,Зависание,Ferrumochek,
2021-08-21,"После обновления 2.34.1 приложение начало тормозить, глючить и вылетать. После Больше 4 минут работы-экран замерзает и ничего нельзя сделать. Просто ужас. Потерял 410$ из-за зависания приложения",1,False,Ужас после обновления,filipangelo,
2021-08-21,"Последние несколько обновлений сделали приложение непригодным для работы. Зависания, вылеты, тормоза…",2,False,Плохо работает на XS Max,Віктор Олегович,"{'id': 39297607, 'body': 'Здравствуйте, Виктор! Если проблема актуальна, попробуйте удалить и переустановить приложение до последней версии и повторить попытку входа. Убедитесь, что подобная ошибка не поступает при логине с другого устройства или браузерной версии. Мы всегда рады проверить Вашу ситуацию в индивидуальном порядке в чате и предоставить помощь: http://binance.com/ru/chat ^LK', 'modified': '2023-10-03T20:11:10Z'}"
2021-08-20,"В последней версии убрали динамичный виджет на iphone! Все отлично работало, сейчас крайне не удобно и не информативно!Верните как было! Спасибо..",3,False,Виджет,дмиа,
2021-07-23,Виправте будь ласка !,5,False,"На 6s лаунчпад то включається то ні , та сама історія із готелем і подарунковою карткою",khan9909,
2021-08-16,"В зв‘язку з тим що не було достатньої інформації про продавця, зникли кошти з мого рахунку. На один день. А я розраховував за них купити. Дуже шкода, тому що в відео, не зазначенно, чи вводити реквізити карти в банку. Чи просто нікнейм, перестрахувався, і дав собі час на роздуми і вивчення. Блок.",4,False,Поповнення,free_lviv,
2021-08-06,"Не могу закинуть деньги,закидывал деньги около двух месяцев и всё было хорошо,сейчас….. из-за верификации не могу закинуть деньги ,но у меня есть быстрая верификация ….. как-то обидно",1,False,….,jesusJM$,
2021-08-03,Приложение для айпад полное г.но. Для айфона супер,1,False,Биржа бомба,Comrados,"{'id': 24332409, 'body': 'Привет, нам жаль, что у вас возникли проблемы с приложением Binance. Приносим извинения за доставленные неудобства. Мы примем это как отзыв и отправим соответствующим командам. Мы ежедневно работаем над улучшением наших продуктов и услуг и созданием удобной для пользователей среды. Мы ценим ваши отзывы.\n', 'modified': '2021-08-05T10:38:14Z'}"
