timestamp,reviews,score
2018-02-05 19:11:44,perfection,2
2020-09-18 06:09:08,wish it had a easier way to load with money,2
2022-08-28 04:26:06,"cant be that bad, but its not perfectnever again using",4
2022-06-14 07:51:35,very bad,4
2017-12-27 16:02:10,bad app,4
2023-07-24 15:44:28,3 out of 5 i guess,2
2018-05-26 16:26:39,good,3
2020-02-19 18:50:02,2 out of 5dont even install,5
2022-01-21 19:09:28,soooo good,2
2017-11-19 09:54:27,2 out of 5dont even install,5
2022-01-14 05:00:05,amazing app i recommend,2
2018-09-01 10:15:13,"terrible , so slowcant believe how bad it is",4
2019-07-31 08:24:38,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2017-05-24 03:57:12,2 out of 5dont even install,1
2017-04-11 15:12:21,neutral,2
2019-05-20 18:15:22,recommend having good phone otherwise will be harddoes the job,4
2020-12-31 08:04:44,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2018-01-27 18:25:17,wow so good,3
2018-06-24 15:18:56,wish it had a easier way to load with money,2
2018-03-29 16:22:20,neutral,5
2019-04-14 10:13:09,uauh terrible,4
2021-09-05 10:45:37,wish it had a easier way to load with money,5
2018-11-11 02:38:50,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2023-11-08 19:31:51,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2017-10-22 08:54:00,perfect and easy to use,2
2017-07-25 01:46:02,perfection,2
2021-02-18 06:43:30,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2017-04-08 08:11:06,wow so good,2
2022-08-31 14:12:38,bad app,5
2018-12-28 07:08:54,3 out of 5 i guess,4
2021-01-25 14:33:46,very bad,5
2019-04-01 22:43:00,3 out of 5 i guess,5
2018-06-01 07:51:19,wow so good,5
2021-12-06 21:35:21,wow so good,5
2017-01-17 17:49:37,omg fantastic,4
2023-08-28 15:38:43,"i dont hate it, but i dont love it either..",5
2022-06-14 08:33:36,"cant be that bad, but its not perfectnever again using",4
2018-03-08 04:41:39,"terrible , so slowcant believe how bad it is",2
2020-06-20 01:41:42,perfection,5
2017-01-05 12:13:12,2 out of 5dont even install,5
2022-04-24 15:41:08,very good,5
2017-09-10 16:59:59,neutral,2
2018-02-23 22:31:47,perfect and easy to use,3
2023-12-14 04:06:23,mediocre,2
2023-09-15 23:04:24,"cant be that bad, but its not perfectnever again using",2
2021-12-22 19:43:09,omg fantastic,3
2018-04-24 16:24:26,"terrible , so slowcant believe how bad it is",2
2019-01-31 17:31:03,bad app,4
2023-01-30 10:13:36,wish it had a easier way to load with money,1
2020-05-30 16:30:44,omg fantastic,2
2017-08-19 20:28:07,"terrible UI, deleted",1
2019-08-19 09:09:38,2 out of 5dont even install,5
2021-04-01 10:00:01,"terrible , so slowcant believe how bad it is",1
2018-10-28 19:20:59,perfect to buy and sell easily,3
2019-11-05 18:31:48,"terrible UI, deleted",2
2019-09-30 10:09:06,perfection,1
2021-12-01 06:35:18,bad,5
2017-09-21 11:13:07,excellent,3
2018-08-12 14:17:28,"i dont hate it, but i dont love it either..",2
2018-04-18 05:48:45,trash app,5
2021-01-10 08:24:11,uauh terrible,2
2019-09-09 12:14:58,perfect and easy to use,5
2019-08-14 19:23:36,good,5
2021-09-12 04:09:14,perfect and easy to use,1
2017-04-06 13:07:48,omg fantastic,5
2021-03-01 02:15:15,soooo good,2
2017-09-12 06:48:28,good,2
2020-01-20 07:43:33,"terrible UI, deleted",4
2021-01-22 23:27:57,excellent,2
2022-07-31 20:53:46,omg fantastic,1
2017-09-09 05:39:23,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2023-06-04 19:29:57,"i dont hate it, but i dont love it either..",3
2022-04-21 23:51:23,"terrible UI, deleted",1
2017-09-19 18:30:29,2 out of 5dont even install,5
2017-02-18 15:44:13,amazing app i recommend,5
2021-02-12 14:36:11,wish it had a easier way to load with money,3
2021-10-08 00:03:48,trash app,4
2020-05-01 06:37:00,"cant be that bad, but its not perfectnever again using",2
2023-10-28 18:48:17,very good,3
2018-05-02 10:10:25,very bad,5
2018-01-30 01:00:29,GREAT APP,2
2019-11-23 16:22:15,recommend having good phone otherwise will be harddoes the job,4
2021-09-09 00:26:31,"terrible UI, deleted",1
2021-04-29 17:20:40,mediocre,1
2022-04-29 19:35:03,bad app,4
2021-10-30 21:40:10,amazing app i recommend,3
2023-02-02 18:52:07,very good,1
2022-05-26 22:03:17,neutral,1
2018-07-24 11:04:25,good,2
2019-01-28 01:38:11,good,2
2021-08-23 06:43:44,recommend having good phone otherwise will be harddoes the job,1
2021-01-04 23:27:24,"cant be that bad, but its not perfectnever again using",2
2020-06-17 20:44:36,good,5
2021-02-14 22:04:03,omg fantastic,4
2020-02-05 04:47:36,recommend having good phone otherwise will be harddoes the job,3
2017-03-17 17:52:40,uauh terrible,4
2018-12-02 11:21:39,"i dont hate it, but i dont love it either..",1
2021-01-11 08:59:25,uauh terrible,1
2022-08-25 17:40:33,perfection,1
2020-09-27 11:07:29,"i dont hate it, but i dont love it either..",5
2023-03-04 09:17:26,2 out of 5dont even install,3
2019-01-31 01:50:37,excellent,4
2019-12-02 09:35:42,"terrible UI, deleted",4
2019-05-19 09:54:58,"terrible UI, deleted",4
2020-06-08 19:32:17,very good,1
2018-04-20 17:01:25,amazing app i recommend,2
2020-03-11 04:11:05,"i dont hate it, but i dont love it either..",5
2019-11-16 08:01:38,neutral,5
2017-03-03 17:40:18,perfection,1
2022-03-02 03:03:26,wish it had a easier way to load with money,4
2018-05-26 03:49:08,"i dont hate it, but i dont love it either..",5
2022-09-12 01:12:01,"cant be that bad, but its not perfectnever again using",5
2017-01-12 07:11:00,wow so good,4
2023-01-07 21:53:22,trash app,3
2020-07-01 18:53:12,soooo good,1
2022-11-05 09:43:33,"terrible UI, deleted",1
2023-09-05 05:55:36,neutral,5
2023-01-21 09:17:17,uauh terrible,5
2018-06-19 06:52:19,3 out of 5 i guess,1
2023-09-16 19:26:56,soooo good,5
2018-09-13 21:57:51,"terrible UI, deleted",4
2022-05-11 16:39:05,2 out of 5dont even install,4
2019-10-28 01:30:53,mediocre,3
2022-01-10 01:31:01,wish it had a easier way to load with money,3
2019-05-17 04:55:34,very good,5
2018-09-24 18:29:26,perfect to buy and sell easily,1
2022-11-04 17:20:43,mediocre,2
2022-12-03 17:10:00,wish it had a easier way to load with money,3
2022-01-01 00:19:50,very good,1
2019-06-23 02:58:44,perfect to buy and sell easily,3
2019-08-09 12:26:54,perfect to buy and sell easily,4
2020-06-28 10:00:23,perfect to buy and sell easily,3
2020-11-24 17:28:36,"terrible , so slowcant believe how bad it is",2
2018-01-21 20:26:54,trash app,2
2023-08-12 15:01:29,trash app,5
2019-11-30 23:28:11,very good,1
2018-12-24 20:53:48,3 out of 5 i guess,5
2021-03-29 22:35:09,excellent,5
2021-10-12 06:46:21,perfection,1
2021-03-21 17:33:16,soooo good,4
2019-01-24 19:04:22,excellent,2
2017-04-19 00:22:09,trash app,3
2022-07-27 06:35:21,"terrible , so slowcant believe how bad it is",3
2020-03-06 17:25:14,"terrible , so slowcant believe how bad it is",3
2017-04-18 10:51:43,amazing app i recommend,5
2017-08-09 20:56:09,GREAT APP,2
2021-12-13 07:19:34,perfection,4
2018-01-08 16:46:59,excellent,2
2023-08-11 21:10:51,very good,4
2017-01-19 06:55:05,bad app,1
2022-03-26 11:48:42,"terrible UI, deleted",3
2017-01-24 00:43:10,neutral,2
2023-12-17 14:05:15,perfect and easy to use,2
2018-07-29 09:47:20,wow so good,5
2022-01-28 22:35:57,wow so good,3
2020-04-15 13:44:32,neutral,3
2018-04-26 17:00:00,neutral,4
2019-12-25 03:16:49,amazing app i recommend,1
2022-10-09 07:38:30,recommend having good phone otherwise will be harddoes the job,2
2018-03-29 00:47:11,wow so good,2
2020-05-22 07:01:01,very good,1
2018-03-01 23:08:20,wish it had a easier way to load with money,5
2017-05-06 03:11:08,"terrible , so slowcant believe how bad it is",2
2019-09-22 11:27:55,good,5
2023-09-23 09:18:43,"cant be that bad, but its not perfectnever again using",3
2017-08-15 09:57:12,"terrible , so slowcant believe how bad it is",5
2019-01-06 11:14:06,amazing app i recommend,4
2021-09-22 22:24:44,perfect and easy to use,2
2019-12-15 10:31:42,3 out of 5 i guess,4
2021-10-10 17:50:20,uauh terrible,1
2018-04-25 16:04:55,"i dont hate it, but i dont love it either..",3
2021-09-10 05:23:43,trash app,4
2023-01-20 23:46:30,mediocre,4
2017-09-08 12:34:26,2 out of 5dont even install,4
2021-03-08 02:25:00,wow so good,3
2023-08-26 12:17:57,soooo good,3
2021-04-05 20:29:32,trash app,5
2018-01-13 22:01:17,excellent,3
2023-12-30 03:40:24,3 out of 5 i guess,1
2022-06-06 01:53:24,perfect to buy and sell easily,2
2018-02-13 02:56:11,amazing app i recommend,1
2021-12-21 18:30:06,mediocre,2
2023-05-15 23:14:19,2 out of 5dont even install,1
2019-07-08 13:19:34,uauh terrible,2
2021-10-06 14:41:01,amazing app i recommend,2
2023-03-01 09:10:42,amazing app i recommend,5
2022-10-16 04:03:06,2 out of 5dont even install,4
2023-08-16 13:06:37,mediocre,1
2017-03-06 21:45:03,very good,2
2018-07-05 05:33:13,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-08-02 12:42:36,perfect to buy and sell easily,1
2022-01-31 08:12:17,trash app,3
2018-01-14 05:49:20,"cant be that bad, but its not perfectnever again using",4
2022-11-16 21:28:32,uauh terrible,1
2017-12-04 12:54:36,GREAT APP,5
2019-12-24 17:03:15,very good,2
2023-12-05 18:43:08,good,4
2022-02-16 05:42:30,wish it had a easier way to load with money,4
2020-05-12 11:24:03,trash app,2
2018-05-16 05:47:59,bad app,2
2018-11-15 22:07:09,wow so good,3
2017-09-11 06:04:14,amazing app i recommend,5
2018-01-24 12:36:29,soooo good,3
2019-03-16 00:05:44,"terrible , so slowcant believe how bad it is",3
2017-08-11 14:53:29,GREAT APP,4
2020-05-18 03:28:18,excellent,5
2020-12-12 17:51:35,"cant be that bad, but its not perfectnever again using",3
2022-06-09 01:42:44,perfect and easy to use,5
2021-09-04 20:29:19,GREAT APP,3
2017-08-16 12:12:22,trash app,2
2021-03-27 12:19:13,uauh terrible,1
2017-08-27 07:49:10,GREAT APP,2
2019-11-09 11:07:17,2 out of 5dont even install,1
2019-09-22 17:50:17,perfect and easy to use,5
2023-06-01 08:14:35,perfection,3
2019-05-16 19:03:14,GREAT APP,1
2019-05-28 12:30:14,3 out of 5 i guess,3
2022-02-07 16:27:19,very good,2
2020-02-01 05:32:17,excellent,3
2019-05-26 21:42:51,perfection,1
2017-07-05 05:50:29,"cant be that bad, but its not perfectnever again using",5
2017-03-31 20:25:24,bad app,1
2020-12-21 23:51:02,very bad,4
2021-12-20 08:34:02,"i dont hate it, but i dont love it either..",4
2019-12-09 09:51:32,2 out of 5dont even install,4
2020-01-01 03:32:14,amazing app i recommend,5
2019-11-05 18:20:35,mediocre,3
2020-03-11 05:49:26,"terrible , so slowcant believe how bad it is",2
2022-05-01 02:22:59,bad app,5
2021-09-22 05:45:17,very bad,4
2023-12-15 15:54:58,"i dont hate it, but i dont love it either..",4
2021-01-18 06:57:14,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2018-01-16 08:27:41,good,3
2023-01-01 11:08:18,"terrible UI, deleted",4
2020-12-23 20:04:13,amazing app i recommend,5
2023-03-27 01:08:25,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2022-03-06 14:16:21,bad app,1
2017-02-04 07:07:16,trash app,1
2019-05-08 01:50:06,2 out of 5dont even install,4
2017-06-02 17:59:05,very good,5
2023-08-22 08:04:57,recommend having good phone otherwise will be harddoes the job,3
2021-08-17 23:30:35,3 out of 5 i guess,1
2023-10-26 13:04:24,good,4
2022-08-26 06:30:26,mediocre,1
2018-10-23 04:02:48,perfect to buy and sell easily,5
2021-12-31 23:06:17,"terrible UI, deleted",3
2019-03-25 09:45:24,perfect to buy and sell easily,2
2021-01-16 19:11:57,"terrible , so slowcant believe how bad it is",2
2017-01-17 16:33:05,3 out of 5 i guess,4
2019-05-18 13:26:49,recommend having good phone otherwise will be harddoes the job,5
2021-04-03 16:50:53,neutral,4
2022-05-17 11:42:53,amazing app i recommend,1
2023-06-13 06:00:45,amazing app i recommend,4
2023-03-02 09:46:57,wish it had a easier way to load with money,1
2018-08-13 17:37:31,very good,2
2023-11-01 12:07:02,trash app,1
2021-10-27 07:34:42,wow so good,5
2020-10-08 21:26:11,"terrible UI, deleted",3
2018-05-11 23:11:48,neutral,3
2017-06-25 01:46:55,perfect and easy to use,3
2018-10-24 04:34:24,perfection,4
2020-08-14 03:08:07,2 out of 5dont even install,1
2020-09-06 12:24:18,"cant be that bad, but its not perfectnever again using",2
2021-09-08 17:17:38,trash app,4
2023-09-22 12:04:33,uauh terrible,5
2023-04-30 06:11:13,"terrible UI, deleted",3
2017-07-25 20:25:21,uauh terrible,1
2023-08-27 16:22:06,recommend having good phone otherwise will be harddoes the job,4
2020-02-27 12:23:17,soooo good,1
2019-10-20 16:32:56,soooo good,5
2019-06-07 04:03:43,mediocre,2
2017-02-03 22:25:54,very bad,2
2022-03-06 04:27:29,GREAT APP,1
2018-12-22 16:12:31,perfect and easy to use,2
2017-07-24 08:10:25,bad app,5
2017-03-01 18:31:57,mediocre,4
2023-06-20 16:40:20,GREAT APP,2
2022-03-03 12:19:45,mediocre,4
2017-05-28 09:53:07,trash app,5
2019-12-15 15:25:56,wow so good,3
2023-09-12 05:01:25,"terrible , so slowcant believe how bad it is",2
2018-05-10 17:18:32,mediocre,1
2018-02-11 08:00:14,omg fantastic,4
2022-12-14 07:14:20,trash app,1
2023-08-15 09:51:40,uauh terrible,5
2020-06-09 16:15:55,amazing app i recommend,2
2019-07-02 20:49:39,mediocre,3
2019-08-17 02:30:05,amazing app i recommend,3
2017-04-30 12:39:42,recommend having good phone otherwise will be harddoes the job,1
2019-09-24 08:54:44,soooo good,4
2021-11-11 08:12:07,"terrible UI, deleted",1
2019-02-27 13:50:06,2 out of 5dont even install,2
2017-05-10 21:51:47,uauh terrible,3
2023-12-13 20:44:58,neutral,2
2017-07-09 10:20:53,uauh terrible,3
2018-02-18 16:30:40,recommend having good phone otherwise will be harddoes the job,2
2019-05-01 04:07:42,trash app,1
2022-07-17 01:30:16,perfect and easy to use,2
2017-09-08 01:21:43,"cant be that bad, but its not perfectnever again using",2
2023-01-23 01:40:21,"i dont hate it, but i dont love it either..",3
2021-03-08 08:06:26,bad app,1
2018-02-01 23:05:30,wow so good,1
2021-11-08 07:29:33,soooo good,2
2018-09-06 21:40:48,trash app,3
2018-03-05 14:29:25,omg fantastic,3
2017-12-15 22:04:41,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2017-09-02 05:57:50,perfect to buy and sell easily,1
2021-02-03 18:44:08,"cant be that bad, but its not perfectnever again using",4
2022-08-31 12:47:49,wish it had a easier way to load with money,1
2018-08-29 19:56:02,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2023-12-15 10:34:40,"cant be that bad, but its not perfectnever again using",5
2020-03-20 00:32:29,neutral,4
2018-03-26 13:51:08,omg fantastic,4
2017-03-19 10:43:39,bad app,3
2018-07-01 15:12:54,"cant be that bad, but its not perfectnever again using",2
2023-03-06 04:06:58,omg fantastic,3
2022-10-09 11:44:54,"cant be that bad, but its not perfectnever again using",4
2021-04-19 05:26:32,good,2
2020-06-06 03:02:00,"cant be that bad, but its not perfectnever again using",3
2023-03-14 06:00:01,recommend having good phone otherwise will be harddoes the job,3
2023-12-05 03:41:22,3 out of 5 i guess,2
2020-09-02 09:10:56,perfect to buy and sell easily,5
2023-06-10 01:20:45,"cant be that bad, but its not perfectnever again using",3
2017-02-21 13:11:35,neutral,5
2021-11-30 07:51:26,mediocre,3
2018-12-07 19:25:14,very bad,2
2018-12-24 16:38:31,"terrible UI, deleted",2
2018-07-21 09:12:45,"terrible , so slowcant believe how bad it is",3
2022-05-28 06:24:17,bad app,5
2019-09-03 14:00:05,GREAT APP,5
2022-05-04 04:52:09,good,1
2022-12-09 10:13:21,excellent,1
2017-12-05 12:13:48,amazing app i recommend,2
2017-08-21 21:34:46,uauh terrible,1
2021-12-11 16:13:59,bad,4
2021-03-01 20:37:06,good,5
2019-05-15 23:36:08,omg fantastic,4
2019-12-11 17:14:07,"cant be that bad, but its not perfectnever again using",3
2021-04-14 04:36:23,good,2
2017-12-08 06:26:49,mediocre,5
2021-06-16 00:02:43,trash app,2
2020-11-26 06:59:41,excellent,5
2022-01-11 03:37:50,soooo good,2
2021-01-22 15:14:40,very good,5
2017-01-01 00:16:43,"cant be that bad, but its not perfectnever again using",2
2019-07-16 20:06:55,wow so good,4
2018-06-21 08:04:45,recommend having good phone otherwise will be harddoes the job,4
2020-06-19 23:16:23,uauh terrible,4
2019-08-07 18:44:36,bad app,5
2017-08-16 15:24:22,good,1
2018-01-27 20:38:25,"terrible , so slowcant believe how bad it is",4
2018-07-29 01:04:04,"i dont hate it, but i dont love it either..",3
2022-12-21 11:24:09,uauh terrible,3
2017-10-23 06:05:01,wish it had a easier way to load with money,5
2019-02-12 17:26:45,2 out of 5dont even install,1
2019-09-15 18:06:34,trash app,2
2022-12-09 17:44:45,"cant be that bad, but its not perfectnever again using",3
2020-01-17 21:10:33,uauh terrible,5
2022-06-05 21:58:40,very bad,5
2023-08-27 18:52:54,GREAT APP,2
2021-08-11 13:22:56,"terrible , so slowcant believe how bad it is",1
2023-11-28 08:42:37,uauh terrible,3
2018-12-29 02:11:41,very bad,1
2022-10-06 08:51:52,2 out of 5dont even install,4
2023-06-24 02:30:41,uauh terrible,4
2023-05-06 22:47:36,perfect to buy and sell easily,5
2017-06-11 09:33:56,mediocre,3
2017-06-11 01:20:36,recommend having good phone otherwise will be harddoes the job,5
2020-06-05 19:38:13,amazing app i recommend,3
2017-12-30 16:36:37,perfection,5
2017-02-19 18:11:17,wish it had a easier way to load with money,2
2023-12-21 16:11:09,very bad,4
2018-03-15 01:01:10,"terrible UI, deleted",4
2020-05-26 05:43:32,omg fantastic,5
2017-11-16 05:05:20,trash app,1
2023-01-07 04:37:25,bad app,5
2020-01-01 21:15:17,bad app,1
2019-06-29 00:51:45,trash app,2
2023-12-24 05:15:22,omg fantastic,5
2018-02-06 10:40:10,bad app,3
2017-06-24 15:41:37,2 out of 5dont even install,5
2018-11-05 02:08:36,very good,3
2020-07-03 09:45:13,wish it had a easier way to load with money,1
2018-04-01 13:07:38,perfection,4
2018-09-05 09:45:11,"terrible , so slowcant believe how bad it is",2
2019-06-15 10:19:41,mediocre,5
2018-04-13 18:52:08,bad app,4
2021-05-01 04:45:02,very good,4
2022-06-10 14:39:43,very good,1
2021-04-09 16:45:05,neutral,2
2017-01-10 03:46:14,excellent,2
2018-05-13 16:28:24,wow so good,4
2021-05-06 18:35:52,uauh terrible,3
2022-01-09 05:31:35,"terrible , so slowcant believe how bad it is",5
2019-02-27 19:07:44,bad,3
2023-05-14 10:11:14,recommend having good phone otherwise will be harddoes the job,1
2020-09-04 15:29:21,bad,2
2019-01-26 17:17:36,hard to tell sometimes good sometimes badnot good not bad.. does the job,3
2022-12-28 03:22:43,wish it had a easier way to load with money,3
2019-03-28 19:11:18,"terrible , so slowcant believe how bad it is",3
2022-02-04 22:30:47,omg fantastic,1
2022-12-25 06:28:12,bad,5
2018-01-06 12:39:46,soooo good,5
2022-06-01 03:06:36,"cant be that bad, but its not perfectnever again using",2
2019-06-30 17:39:42,GREAT APP,4
2020-07-26 15:42:47,perfection,5
2018-12-26 14:21:16,"i dont hate it, but i dont love it either..",1
2021-08-09 03:00:49,bad,5
2023-03-21 21:38:09,mediocre,5
2023-08-28 14:17:14,"i dont hate it, but i dont love it either..",1
2022-01-24 18:21:13,recommend having good phone otherwise will be harddoes the job,1
2022-04-21 16:50:51,very good,3
2019-08-09 14:57:26,recommend having good phone otherwise will be harddoes the job,5
2017-04-06 03:16:52,"terrible UI, deleted",1
2022-09-07 07:16:31,GREAT APP,4
2021-06-24 16:27:39,amazing app i recommend,1
2021-06-16 17:17:00,amazing app i recommend,3
2023-09-21 14:30:00,excellent,2
2019-03-25 00:45:35,"i dont hate it, but i dont love it either..",4
2023-03-19 12:39:49,good,5
2017-12-01 01:15:06,3 out of 5 i guess,2
2022-02-05 06:33:34,bad app,4
2018-07-01 18:28:15,wish it had a easier way to load with money,5
2019-05-02 14:54:50,trash app,4
2022-09-13 08:36:05,uauh terrible,3
2023-11-28 19:45:41,bad,5
2022-07-31 16:28:54,perfect and easy to use,1
2019-10-11 05:35:46,very bad,3
2018-06-19 14:36:03,perfect to buy and sell easily,1
2019-01-05 17:31:18,good,1
2018-01-17 13:06:50,mediocre,2
2023-05-30 13:53:32,very good,1
2023-08-24 21:04:44,good,5
2023-12-16 13:32:36,mediocre,2
2023-06-01 01:19:25,excellent,5
2019-02-18 08:06:42,very good,5
2020-06-29 01:36:51,"terrible UI, deleted",3
2021-12-30 12:25:32,excellent,4
2023-09-24 00:57:53,soooo good,3
2017-05-06 21:34:55,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2020-10-20 22:42:07,omg fantastic,1
2021-09-09 21:12:02,wish it had a easier way to load with money,3
2020-07-10 03:08:54,3 out of 5 i guess,1
2019-07-09 22:45:16,uauh terrible,2
2022-02-08 00:29:40,wish it had a easier way to load with money,2
2017-12-29 07:40:55,perfection,2
2021-04-09 15:35:25,wow so good,3
2023-10-25 09:59:46,"i dont hate it, but i dont love it either..",4
2020-12-05 03:34:22,uauh terrible,5
2017-02-20 21:05:26,very good,2
2017-09-18 05:09:55,hard to tell sometimes good sometimes badnot good not bad.. does the job,1
2019-06-07 07:35:47,bad,5
2021-12-12 16:05:58,bad app,2
2021-05-08 07:57:38,3 out of 5 i guess,4
2021-02-25 22:12:29,perfect to buy and sell easily,2
2023-01-29 06:05:53,amazing app i recommend,4
2018-05-30 11:35:37,wow so good,1
2023-11-27 00:58:55,uauh terrible,1
2019-11-15 03:22:01,very bad,5
2023-06-02 15:54:03,bad app,1
2023-12-16 10:25:32,wish it had a easier way to load with money,1
2023-11-11 18:05:51,neutral,3
2022-10-16 00:53:35,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2022-05-05 09:58:54,excellent,2
2017-11-27 02:26:00,bad,4
2017-01-04 05:48:12,"terrible , so slowcant believe how bad it is",5
2023-04-20 16:00:18,amazing app i recommend,4
2018-11-17 02:34:07,wow so good,3
2023-11-30 21:30:36,bad,1
2017-06-27 10:50:45,uauh terrible,1
2019-12-06 05:28:03,uauh terrible,3
2019-04-30 03:13:27,3 out of 5 i guess,5
2017-08-25 08:43:09,bad,4
2019-07-18 03:32:12,wish it had a easier way to load with money,2
2021-12-17 02:37:08,2 out of 5dont even install,4
2023-10-13 19:40:59,3 out of 5 i guess,4
2020-07-21 03:04:20,bad,5
2022-06-30 20:50:39,amazing app i recommend,1
2020-08-18 05:54:46,omg fantastic,2
2023-06-17 10:01:03,neutral,4
2020-02-23 23:02:26,mediocre,2
2018-01-28 14:13:26,wow so good,5
2019-10-12 23:25:45,bad app,3
2019-10-20 18:32:07,"i dont hate it, but i dont love it either..",4
2023-03-09 19:27:00,omg fantastic,1
2018-02-20 23:28:12,2 out of 5dont even install,3
2017-10-13 16:00:19,good,1
2022-05-18 07:09:27,excellent,4
2020-07-24 05:52:31,perfection,4
2023-03-04 03:53:58,recommend having good phone otherwise will be harddoes the job,4
2017-11-28 17:58:18,recommend having good phone otherwise will be harddoes the job,2
2023-07-18 11:18:33,"i dont hate it, but i dont love it either..",4
2021-05-11 22:30:03,perfect to buy and sell easily,4
2023-12-29 09:23:21,perfect and easy to use,3
2020-06-11 07:35:26,recommend having good phone otherwise will be harddoes the job,5
2018-08-23 17:26:43,"i dont hate it, but i dont love it either..",4
2020-07-06 00:05:41,very bad,2
2022-04-21 03:42:17,uauh terrible,3
2021-01-20 01:57:58,very bad,2
2019-08-24 09:26:53,wow so good,4
2019-03-09 15:20:11,wish it had a easier way to load with money,1
2018-02-10 23:56:15,perfection,5
2022-04-16 18:11:39,hard to tell sometimes good sometimes badnot good not bad.. does the job,2
2022-08-27 04:40:32,amazing app i recommend,1
2021-01-01 13:00:46,uauh terrible,5
2019-09-29 22:34:32,excellent,4
2018-04-28 14:38:15,neutral,5
2020-03-28 17:47:57,mediocre,1
2019-10-05 09:49:43,"terrible , so slowcant believe how bad it is",5
2019-10-30 18:02:19,mediocre,1
2023-06-21 06:30:24,perfection,3
2018-05-24 01:46:05,neutral,2
2018-02-13 16:12:32,"terrible UI, deleted",1
2022-05-03 04:09:25,2 out of 5dont even install,4
2022-04-12 05:02:08,"terrible UI, deleted",4
2018-08-07 16:03:43,hard to tell sometimes good sometimes badnot good not bad.. does the job,5
2020-04-16 00:36:20,"terrible , so slowcant believe how bad it is",1
2019-05-03 08:49:53,very good,3
2018-03-05 13:04:05,perfection,3
2017-09-29 03:08:37,omg fantastic,1
2022-01-22 07:35:14,hard to tell sometimes good sometimes badnot good not bad.. does the job,4
2021-03-09 02:10:05,very good,1
2022-01-14 22:56:32,amazing app i recommend,5
2023-10-16 07:45:55,wish it had a easier way to load with money,1
2023-07-17 22:54:52,omg fantastic,3
2019-01-29 16:01:25,perfect to buy and sell easily,4
2021-12-08 00:24:40,"terrible UI, deleted",5
2022-01-02 08:53:47,"cant be that bad, but its not perfectnever again using",1
2020-04-01 23:14:18,bad,4
2021-05-13 08:30:45,very bad,3
2019-06-27 03:41:43,very bad,5
2021-09-24 17:13:27,"terrible UI, deleted",2
2022-11-14 13:43:59,good,3
2023-07-16 00:50:06,perfection,4
2020-02-04 21:53:14,excellent,1
2019-11-19 18:12:06,wow so good,5
2021-08-23 05:15:06,mediocre,2
2022-08-25 17:35:38,omg fantastic,1
2022-09-09 10:40:44,bad,4
2018-07-29 04:53:24,"terrible , so slowcant believe how bad it is",2
2022-04-08 23:19:15,perfection,5
2021-01-09 07:22:13,mediocre,5
2021-12-14 09:55:02,2 out of 5dont even install,2
2020-07-12 13:37:26,very bad,2
2020-01-08 19:15:36,mediocre,4
2021-07-18 12:54:13,"terrible , so slowcant believe how bad it is",1
2022-11-24 00:52:11,"cant be that bad, but its not perfectnever again using",4
2021-07-26 21:45:27,"terrible UI, deleted",5
2022-10-30 09:38:30,mediocre,2
2017-06-01 13:00:50,3 out of 5 i guess,1
2020-03-15 20:24:52,2 out of 5dont even install,4
2023-08-19 18:51:17,neutral,2
2019-01-27 06:22:22,mediocre,2
2022-08-21 18:40:47,recommend having good phone otherwise will be harddoes the job,3
2019-04-25 06:19:25,mediocre,2
2018-07-20 14:06:26,uauh terrible,3
2020-02-06 20:39:35,"i dont hate it, but i dont love it either..",1
2019-10-29 07:31:30,uauh terrible,3
2021-02-20 09:48:05,uauh terrible,2
2022-04-02 08:19:43,2 out of 5dont even install,1
2023-03-14 00:04:58,very bad,3
2018-04-05 14:24:30,2 out of 5dont even install,3
2021-04-14 01:41:39,2 out of 5dont even install,5
2019-11-14 06:54:19,good,4
2020-10-13 13:42:58,wow so good,4
2022-01-02 04:07:57,amazing app i recommend,3
2020-06-08 07:14:01,perfect and easy to use,5
2018-06-12 21:26:33,3 out of 5 i guess,5
2017-09-27 07:48:01,trash app,3
2022-07-03 15:40:46,"i dont hate it, but i dont love it either..",3
2023-12-09 12:32:34,neutral,3
2023-01-23 06:16:47,excellent,3
2019-08-09 05:16:28,"cant be that bad, but its not perfectnever again using",3
2021-10-21 10:33:38,3 out of 5 i guess,4
2023-01-10 00:17:08,GREAT APP,4
2021-10-25 04:17:14,wish it had a easier way to load with money,3
2018-06-02 22:32:23,very bad,1
2019-10-11 17:21:22,recommend having good phone otherwise will be harddoes the job,4
2022-06-22 08:34:10,GREAT APP,3
2022-09-01 19:52:07,perfect to buy and sell easily,4
