date,developerResponse,review,rating,isEdited,title,userName
2021-02-21 14:04:06,,I try 100 times but facial verification failed every times for my KYC.,1,False,Facial verification failed.,Ankitpurohit
2023-03-25 19:29:49,"{'id': 35599619, 'body': ""Hi there, would you mind sharing more details regarding the issues you're encountering with? Kindly note that Binance does not have any control over token price, it totally depends upon the market and it is unpredictable. We would advise you to be aware of the risks and take precautions https://academy.binance.com/en/glossary/do-your-own-research. If you need assistance, please reach out to our live chat support at: https://www.binance.com/en/chat. Thanks -AT"", 'modified': '2023-03-27T06:30:53Z'}",You il lose your money with this app beware guys,1,False,Fraud,kay men hot
2022-09-06 14:22:42,"{'id': 33902488, 'body': 'Can you please tell what happenned with you? We are more than willing to help if there was any scam issue in your negotiations. To share more details with us you can contact us via chat at: binance.com/en/chat We will be glad to hear everything you have to say 🙂💛🖤\nSincerely, LS', 'modified': '2022-12-23T15:04:06Z'}",Guys don’t invest money in these here is totall froud plsss Plss don’t install these app,1,False,Payment scam,itz sky
2021-05-18 16:28:37,,Superb,5,False,Truly a leader,ultimatemoney
2022-02-07 18:17:44,"{'id': 37366355, 'body': 'Hey there Niks! We are here to assist you. If you are still having issues with your account verification, you can check this link to learn the details about the verification process https://www.binance.com/en/support/faq/how-to-complete-identity-verification-360027287111. You can also contact our customer support team via live http://binance.com/en/chat should you ever need any additional support. Thank you. ^AE\n', 'modified': '2023-06-27T20:53:01Z'}",Can’t verify…very bad experience,1,False,Identification,niks1717
2021-11-01 08:15:43,"{'id': 26047936, 'body': ""Hi, we are sorry that you're having issues with the app. Can you please connect with our support team via live chat?. Kindly include a description of the issue you are facing, your Android version, and your app version. We will investigate immediately & solve the issue. If you have already done please edit your review and share the case ID. Thanks! "", 'modified': '2021-11-03T04:43:16Z'}",Please release a iPad version.,1,False,No iPad version,ishail3sh
2023-02-18 13:39:18,"{'id': 35070188, 'body': 'Hey there! Thank you for the positive and stellar review. We will continue to strive and improve in the future to bring you the best possible service. Thank you. -AT', 'modified': '2023-02-25T16:17:47Z'}",I trust binance,5,False,I trust Binance,Saeesh Narvekar
2021-04-26 06:29:03,,UX and UI are very complex. Not for amateurs,1,False,Most complicated website,dxb.shopping
2022-04-21 15:37:53,,Best exchange for crypto trade,5,False,Excellent,cryptoindia1
2023-09-25 17:53:08,"{'id': 39205251, 'body': ""Hi there! We're glad to hear your positive feedback about our service. Education plays a significant role, doesn't it? Visit our academy page to join our courses and access numerous articles and guides at 👉🏻https://academy.binance.com/en. If you ever need any assistance, just reach out to us at 👉🏻 http://www.binance.com/en/chat. ❤️ ^WI"", 'modified': '2023-09-28T21:27:48Z'}",Best,5,False,I love binance,Uraako
2024-01-04 19:17:23,"{'id': 41113530, 'body': ""Hi Sahad Nadapuram! We take your concerns seriously and want to ensure that any issues are resolved promptly. To better understand and address the issues you've encountered, please contact our support team at binance.com/en/chat for prompt assistance. Don't hesitate to edit this comment to include your case ID, allowing us to track your case too. Thanks! ~MH "", 'modified': '2024-01-06T05:58:32Z'}",Very bad service,1,False,Very bad service,sahad nadapuram
2021-10-31 07:51:14,,Best market..!,5,False,Crypto,lLeagal
2022-01-11 13:07:59,"{'id': 42178079, 'body': 'Hello! Thank you for your feedback earlier! Since then, we have made significant improvements. Check that you’re logged in to the email address registered to your Binance account.\nSometimes you might be logged out of your email on your devices and hence can’t see Binance’s emails.:https://www.binance.com/en/support/faq/115003783731 We are always ready to review your specific case in chat and provide assistance: https://www.binance.com/en/chat ^LK', 'modified': '2024-02-24T21:16:50Z'}",Zero star. Iam not receving otp and mail otp from morning onwards,1,False,Not receiving otp to login,PSPMANI
2021-04-29 23:58:05,,Worst app ever,1,False,Worst app money got stuck,hhivccvvv
2018-10-07 18:19:49,,Please let me know whether this app is binance officials app ?,2,False,Is this a binance official app?,sanjay The Boss
2023-03-30 11:43:19,"{'id': 35709830, 'body': 'Hi there, no worries we are here to assist you. First of all, please refer to our withdrawal guide here: https://www.binance.com/en/support/faq/115003743192. If you need additional assistance, please contact our live chat support at: https://www.binance.com/en/chat, our team will check on your withdrawal and provide assistance to you. Thanks -AT', 'modified': '2023-04-01T05:47:18Z'}",One of the worst exchange in whole crypto industry.,1,False,Withdrawal not received,Stevi57764
2022-04-23 18:13:12,,Love it,5,False,Very good,venkateshvaddadi422
2021-10-22 16:08:56,,registration error. very poor customer service.,1,False,failed to register,svrg1986
2021-04-07 13:35:44,,"Tried to register but it doesn’t send opt to verify.
Wasted!",1,False,Pathetic app,harshad7465
2021-09-25 07:02:31,"{'id': 42875656, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-27T22:29:23Z'}",It’s very complicated app,1,False,Complicated,rajkumar patwari amer
2022-02-10 16:40:02,"{'id': 35541730, 'body': 'Hi there, do you still need assistance? We are here to help. Kindly refer to the guide here: https://www.binance.com/en/support/faq/115003783891. If you need additional assistance, please contact our live chat support at: https://www.binance.com/en/chat. Thanks -AT', 'modified': '2023-03-23T07:31:55Z'}",not getting otp while creating account,2,False,otp,shahjad ios
2023-10-24 11:36:33,"{'id': 39738849, 'body': 'Hi Gill, if you need assistance with using our app, kindly refer to Binance Academy: https://academy.binance.com/en You can find many different resources there. If you need further assistance, feel free to reach out to our chat support: https://www.binance.com/en/chat | TS\n', 'modified': '2023-10-25T18:00:29Z'}",How Use This App,1,False,You Telling,Gill Gagandeep
2022-12-26 03:30:28,"{'id': 33981301, 'body': 'Hi Mohitguru! Could you please tell us more about the issue you\'re experiencing? So that we could guide you about it or you could create a chat from binance.com/en/chat, select the closest category to your issue, and connect to chat. After the automatic reply from the chatbot, please choose ""Unsolved"" and then click to ""Leave Message now"". We will assign an agent to assist you as soon as possible. Thank you! ^IC ', 'modified': '2022-12-28T18:47:42Z'}",Binance and getso app got a Very large fraud with indians via t20 network,1,False,Fraud App,Mohitguru
2021-11-03 08:17:52,,Best app,5,False,Great,okrahul
2021-04-06 03:59:41,"{'id': 42114690, 'body': ""Hi Shahzar, we highly value your feedback and continually aim to improve our products and services. If you have any thoughts on this matter, please share them on our 'Feature Request & Feedback Board' at: https://www.binance.com/en/my/user-support/feedback/entry. Our team will conscientiously review your suggestions! | TS\n"", 'modified': '2024-02-21T17:56:45Z'}","I found it best, but please design a dedicated app for iPad",2,False,App for iPad,Shahzar Kibriya
2022-12-19 20:46:21,"{'id': 33844511, 'body': ""Hello 👋! We are always happy to improve based on our client's feedback. Thank you for letting us know. Could you share what features you find complicated? Please let us know via: binance.com/en/my/user-support/feedback/entry , or you may contact one of our agents live at: binance.com/en/chat. -RA\n"", 'modified': '2022-12-21T00:18:31Z'}",Worst ever Trading app.. Complicated like Area 51,1,False,Very Tough to use,kala 111
2022-09-25 07:55:49,"{'id': 32739472, 'body': 'Hi, can you please check the latest update regarding LUNC burn: https://www.binance.com/en/support/announcement/4769eab576c4479eaa14adc1eb587226 and give us more stars. Thanks 🙏 - VS', 'modified': '2022-10-24T04:02:56Z'}",Cz must support #lunc community. Mans always care about there words,1,False,Cz is not a man.,karanmunjalji
2024-04-12 20:22:08,"{'id': 43255086, 'body': 'Hey Kiddi! We appreciate your lovely review and kind comment. Our utmost priority is to provide the best service possible to our valuable customers and community members. If you have any problems or if you have any inquiries, please reach out to our customer support team via live chat http://binance.com/en/chat. Our team will help you. Thanks. ^AE\n ', 'modified': '2024-04-15T00:04:37Z'}",Binance is the best,5,False,Best exchange,Kiddi_Charu
2022-10-17 10:12:00,"{'id': 32657413, 'body': 'Let us know what exactly issue did you face using our app so we could improve it based on your feedback or you may connect with our support team via live chat binance.com/en/chat, if you have already done please edit your review and share the case ID with us. - VS \n', 'modified': '2022-10-19T03:27:49Z'}",He’s a fraud he hacked my sisters Instagram account,1,False,Cheating,rcexssswhsvsvgahavx
2022-04-01 21:49:56,"{'id': 35736313, 'body': ""Thank you for taking the time to give us feedback. At the moment, the iPad version hasn't been released yet. For a better user experience, we recommend you use the website: https://www.binance.com/en to log in while you're on your iPad. We would appreciate it if you could also drop your feedback here: https://www.binance.com/en/my/user-support/feedback/entry. We work daily to improve our products and services and create a user-friendly environment and we will forward this to the team. Consider your voice heard, thanks! -AT"", 'modified': '2023-04-03T09:21:25Z'}",Not compatible with iPad. Multi-billion dollar company for trading cryptocurrencies.  Surprising.,1,False,No app for iPad.,zudoss
2021-11-10 14:18:18,"{'id': 42822096, 'body': ""Hi there, we've rolled out many updates and we want your current viewpoint! If Binance and its services are meeting your satisfaction recently, we'd value a better rating. Should you require support with any of our features, our chat support is always at your service 24/7 here: https://www.binance.com/en/chat\xa0-AA"", 'modified': '2024-03-25T21:10:49Z'}",good application nice to use,4,False,good,ksgusbskdhgsa
2023-02-05 13:59:02,"{'id': 34731414, 'body': ""Hi Malapati, we are sorry that you're having issues with the app. Can you please connect our support team via live chat www.binance.com/en/chat ? Include a description of the issue, your iOS and your app version. We'll investigate immediately & solve the issue. If you have already done please edit your review and share the case ID. \n\nThanks! DO"", 'modified': '2023-02-07T16:35:13Z'}",Day by day binance becoming very bad,1,False,Day by day binance becoming very bad,Malapati Sai Nikhil
2021-11-20 09:42:11,"{'id': 42819430, 'body': ""Hi Sumedha, we've implemented many updates and would like to get your updated opinion! If you enjoy using Binance recently and its features, we would appreciate a 5-star rating. If you need any assistance with our services, kindly note that our chat support is available 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-03-25T17:39:56Z'}","I loss my tokan in Binance 
There return and refund",1,False,Worst costumer support,Sumedha086543
2021-11-15 16:56:13,,Love everything except for Cz scam wicks,3,False,Cz scam wicks,VanyaSimon
2023-01-27 08:44:34,"{'id': 34534109, 'body': ""Hi! Thank you for letting us know, please know your feedback is valuable to us. We advise to use our browser version, as it is adaptable to your screen. We  also invite you to share your thoughts with us here: https://www.binance.com/en/npsfeedback we're looking forward to hearing from you! - RA"", 'modified': '2023-01-28T17:31:27Z'}",Make a good app for ipad for traders pls,2,False,Not supporting ipad,Fazal gaus
2021-08-20 04:12:30,"{'id': 42947252, 'body': 'Hey there! We have come across your review and wanted to check if you still need assistance!\xa0\nWe have a live chat working 24/7 if your issue is still ongoing which you can connect via this link 👉. https://www.binance.com/en/chat\nIf your issue has been resolved we would appreciate a higher rating which would be so encouraging for us -AA\u2028', 'modified': '2024-03-31T21:27:46Z'}","Not getting otp sms for releasing assets,even login otp.",1,False,Otp issue,Asifrahimandk
2021-05-27 10:19:13,,Unable to cash usd jUSDT,1,False,Very  difficult to add money in Binance,njaincip
2023-02-17 07:42:57,"{'id': 34943029, 'body': ""Hey there! Thank you for your comment and feedback. At Binance, we always value and appreciate our customer's feedback and suggestions. We would love to hear more from you. Please share your feedback with us here https://www.binance.com/en/my/user-support/feedback/entry. Our team will consider and review them. Thank you. ^AE"", 'modified': '2023-02-18T16:34:23Z'}",View in I pad is not good,2,False,Not Good for IPads,Jefin Varghese
2023-07-12 02:36:13,"{'id': 37648195, 'body': ""Hi there 👋🏼\nWe appreciate you sharing your opinion, but let's first review the situation. We suggest contacting our customer support via https://binance.com/en/chat. Our professional team will investigate the issue and help in finding the best solution!\n-SA"", 'modified': '2023-07-13T07:47:39Z'}",Do stay away from Binance,1,False,Scam exchange Binance,Lenado da vinci
2021-11-12 20:22:05,"{'id': 42178157, 'body': 'Hello, Ebas! Thank you for your feedback earlier! Since then, we have made significant improvements.\nCould you please elaborate on the situation you encountered? What exactly happened with your account? We are always ready to review your specific case in chat and provide assistance: https://www.binance.com/en/chat ^LK', 'modified': '2024-02-24T21:41:32Z'}",Lost money. Not responsible and not responsive,1,False,LOST MONEY Selling Not secure,EBAS M I
2021-09-15 03:37:15,,Sire sa fudu app bc buy ho janda sell hunda ni bc kuj mere 100 rups v khage sale bekaar app do not install,1,False,Fudu app,gurdev -1
2021-05-20 18:46:32,,"Why is INR not supported yet?
Is india not area of interest",1,False,INR not yet supported,jalansid
2023-12-05 08:07:53,"{'id': 40543659, 'body': 'Hello there. To check the leverage details on Binance Futures, follow these steps:\n1. Log in to your Binance account.\n2. Hover over ""Derivatives"" at the top of the page. There, you can choose between ""USDⓈ-M Futures"" or ""COIN-M Futures"" depending on whether you want to trade futures contracts using stablecoins or cryptocurrencies as collateral, respectively.\n3. Upon entering the futures interface, you can see your current leverage in the top left corner of the screen. \n4. If you want to adjust your leverage, click on the leverage ratio. From there, you can slide the bar to your desired level or input it manually, then click on the ""confirm"" button.\nRemember, while trading with higher leverage might carry the potential for greater returns, it also involves a higher level of risk. Always trade responsibly. \nIf you need further assistance or help, don\'t hesitate to contact Binance Support. You can reach them through the website, app, or by visiting https://www.binance.com/en/chat VG ', 'modified': '2023-12-06T17:13:13Z'}",we cant see leverage details in binance futures,1,False,leverage details is not there in future',mercilexs
2022-05-25 02:24:54,,it's awesome,5,False,binance great,rbl bhuiyan
2021-12-16 10:07:12,,money is being debited from my account the app is a scam m reporting it to police,1,False,its a scam,aakash shivam
2021-11-23 16:33:12,"{'id': 42178139, 'body': 'Hello, Max! Thank you for your feedback earlier! Since then, we have made significant improvements.  Could you please elaborate on the situation you encountered? What exactly happened with your account? We are always ready to review your specific case in chat and provide assistance: https://www.binance.com/en/chat ^LK\n\n', 'modified': '2024-02-24T21:32:30Z'}",Hatred towards doge won’t go unnoticed,1,False,Worst & biased,madmax42p
2021-05-29 17:15:50,,They need to work on iPadOS based Binance app..,1,False,iPhone app in iPad,REALDEEP17
2023-11-25 14:25:38,"{'id': 40348246, 'body': 'Hi there, if you are experiencing issues with the widgets, kindly follow these steps:\n- Try using a different network.\n- Clear the cache and cookies in your browser, and also inside the app.\n- Restart your device and ensure that there is sufficient free space available.\n- Reinstall the app and make sure your device is up-to-date.\nIf the problem persists, please reach out to us here: binance.com/en/chat | TS', 'modified': '2023-11-26T20:55:37Z'}",Widgets not working in iPhone 14,1,False,Widgets not working in iPhone 14,Surobitan
2021-09-23 17:15:08,"{'id': 42088622, 'body': ""Hi, we highly value your feedback and continually aim to improve our products and services. If you have any thoughts on this matter, please share them on our 'Feature Request & Feedback Board' at: https://www.binance.com/en/my/user-support/feedback/entry. Our team will conscientiously review your suggestions! | TS\n"", 'modified': '2024-02-20T18:18:40Z'}",Pls launch an app for iPad,2,False,No app for IPad,BreakingUBad01
2021-12-27 12:46:22,"{'id': 41820510, 'body': ""Hello, we have introduced numerous updates and are interested in hearing your latest impressions! If you've recently found our Binance services satisfactory, we would appreciate a 5-star rating. If you need assistance with any of our features, remember that our chat support is standing by 24/7 here: https://www.binance.com/en/chat | TS\n"", 'modified': '2024-02-07T17:01:41Z'}",Face authentically nahi ho raha,2,False,Problem,manmjg
2024-03-06 11:30:02,,Great,5,False,Great,Itsgogu
2021-01-25 16:35:54,,Need a version for iPad,1,False,Not for iPad,rush7shah
2020-11-07 16:36:50,,please,2,False,please make the app compatible/usable on ipad,soak19
2021-12-24 14:46:08,,Good,5,False,Good app,gullarwala
2022-02-13 11:31:10,"{'id': 37701890, 'body': 'Hi, if you are still experiencing performance issues, please be aware that our live support is available 24/7 at this link: https://www.binance.com/en/chat. On the other hand, if your issue has been resolved with the updates, we would greatly appreciate a higher rating, as it would be very encouraging for us. | TS\n', 'modified': '2023-07-16T19:07:16Z'}",Hang always,1,False,Hang,"1235805;₹.7,&8"
2020-09-14 04:20:05,,Hi Binance.....Please listing Dentacoin on Binance.....!!!!,5,False,Dentacoin,jigssssbsavani
2020-09-22 16:19:30,,Apps it’s hang,3,False,Apps hang,sagarrajora
2023-09-02 15:49:43,"{'id': 38690921, 'body': 'Hi there! Binance encourages our users to trade responsibly. You can get acquainted with the products and services in our academy:\nhttps://academy.binance.com/en To take a look at your inquiry and assist you accordingly, please contact us via our chat support from here: http://binance.com/en/chat\n\n-SA ', 'modified': '2023-09-03T23:57:02Z'}",Totally fraud app i lodt 2100 usdt,1,False,Totally fraud app i lost 2100 usdt,Fahim085
2021-10-08 08:27:02,,Fiancé very nice,3,False,Good,lint100
2023-12-18 09:16:24,"{'id': 40781883, 'body': 'Hi, Addad! We recommend checking the article ""Binance Beginner’s Guide"": https://www.binance.com/en/support/faq/c780097f75dd450a82d17f1e84153276 \nIf you have additional questions, we recommend checking the article: https://binance.com/en/chat/ ^LK', 'modified': '2023-12-19T17:36:56Z'}",Madarbhgto kya app hai.. samjne mai gand phat jati hai.. simple app bana lete toh kyu amma chud jati tumhari,1,False,Worst,Addaddshhs
2024-02-25 18:22:22,,Good,5,False,Good,chintoogi
2022-09-24 05:23:59,"{'id': 32818624, 'body': 'Let us know what exactly issue did you face using our app so we could improve it based on your feedback or you may connect with our support team via live chat binance.com/en/chat, if you have already done please edit your review and share the case ID with us. - VS\n', 'modified': '2022-10-27T11:53:50Z'}",Can’t trust Binance,1,False,Binance not good,kuber hbib
2021-05-17 16:20:59,"{'id': 22887534, 'body': 'Hi, we are sorry to hear that, please let us know what exactly did you not like about our app so we could improve it based on your feedback. Please provide a brief description of the issue you’re facing or you may connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks! \n', 'modified': '2021-05-19T05:16:49Z'}",Fudu and complicated app...,1,False,Fudu and complicated app...,zaildarjass159
2023-05-22 09:14:35,,Ossom,5,False,Good,Bianance
2021-09-03 21:20:26,"{'id': 42934478, 'body': 'Hey there! We have come across your review and wanted to check if you still need assistance!\xa0\nWe have a live chat working 24/7 if your issue is still ongoing which you can connect via this link 👉. https://www.binance.com/en/chat\nIf your issue has been resolved we would appreciate a higher rating which would be so encouraging for us -AA', 'modified': '2024-03-30T21:30:58Z'}",Lagging prices,1,False,Lagging,ad798
2023-06-24 16:55:58,"{'id': 37330269, 'body': 'Hi Zack👋👋. We fully understand your concern. Please make sure you have a strong/stable internet connection then reinstall your app here (binance.com/en/download) and clear the cache (In the APP, click [Account] - [Clean Cache]). If the situation persists, please contact us along with a screenshot of the issue at binance.com/en/chat. ET💛', 'modified': '2023-06-26T09:54:18Z'}",I TRUST ONLY BINANCE ONLY BUT IN FEW MONTHS IVE BEEN OBSERVING THET APP IS LAGING AND NOT HAVING GOOD PERFORMANCE AS IT USED TO BE I COMPARED BYBIT AND BINANCE BUT BYBIT PERFORMED WELL IN SMOOTHNESS PLZ SOLVE YOUR APP BINANCE,2,False,NOT SMOOTH AS EARLIER,ZACK DECKER
2022-10-11 20:10:15,"{'id': 32589893, 'body': 'Please let us know what exactly did you not like about our app so we could improve it based on your review. \nWe appreciate if you can provide a description of the issues you’re facing to our support team via live chat. \nAnd if you have already done please edit your review and share the case ID so we can check and resolve the issue quickly. ^BB', 'modified': '2022-10-15T14:16:17Z'}",Plz Dont Download This App This Is Scam,1,False,‼️🚨SCAM🚨‼️,rjkrk
2023-12-31 18:19:55,"{'id': 41074535, 'body': 'Hi Raja 👋 We are delighted to read the comment from you 🤗\nThank you for sharing your opinion with us! Here is the contact to our support if assistance is needed -> http://binance.com/en/chat -SA', 'modified': '2024-01-04T10:14:11Z'}",Wow,5,False,Wow,Raja342
2023-03-19 00:05:29,"{'id': 35451108, 'body': 'Hello, what made you think this way? Feel free to share more details with us. We would be appreciated to hear back from you:\n https://www.binance.com/en/my/user-support/feedback/entry If you have further inquiries please do not hesitate to contact with us via chat support binance.com/en/chat. EA', 'modified': '2023-03-18T02:55:15Z'}",Faking racists,1,True,racists,Дядя Миша 23
2022-05-16 05:30:14,,Wow,5,False,V,aqibkhan777
2022-09-24 11:22:40,"{'id': 32814654, 'body': 'Hi, can you please check the latest update regarding LUNC burn: https://www.binance.com/en/support/announcement/4769eab576c4479eaa14adc1eb587226 and give us more stars. Thanks 🙏 - VS\n', 'modified': '2022-10-27T08:40:55Z'}",#BOYCOTTBINANCE #BoycottBinance,1,False,#CZ_BINANCE THE BIGGEST LIAR AND TRAITOR .,I AM GOD OF GODS
2023-03-31 11:38:42,"{'id': 35717832, 'body': 'Thank you for the positive review! If you like our app, would you mind helping us with what would be missing for a 5-star rating and review? That would be very encouraging as well as motivating for all of us. In addition, you may connect with our support team via this link binance.com/en/chat if you require any form of assistance. Thank you! -AT', 'modified': '2023-04-02T05:59:43Z'}",GREAT,3,False,👍,ghg hey d the
2022-03-06 17:56:32,,A1,5,False,A,user freindly..!
2024-02-20 10:43:14,,Best ever,5,False,Bb,hashimhameed
2024-01-24 19:13:06,,Big f for me,5,False,F,DeviceQ
2023-11-04 05:22:20,,👍👍👍,5,False,Malay,Malay Santra
2023-10-07 22:36:17,"{'id': 39323856, 'body': 'Hi Marshal, your feedback means a lot to us! We aim to provide various, safe, and the best crypto experience to all of our users, and your feedback encourages us so much. Thanks again and please note that we are 7/24 on duty here to help you: https://www.binance.com/en/chat |\xa0TS\n', 'modified': '2023-10-04T23:37:00Z'}",Excellent,5,True,Excellent,Marshal Kerketta
2023-09-05 01:11:40,,Excellent app for crypto,5,False,Excellent,kishatbamkkag
2023-05-13 21:05:41,"{'id': 36716580, 'body': 'We are deeply grateful for your support and recognition, Ranjeesh.  In case you need anything, our customer service is open 24/7 and you can chat with one of our experts through https://www.binance.com/en/chat - FP', 'modified': '2023-05-25T00:03:11Z'}",Good ernings,5,False,Super,Ranjeeshtc
2022-09-01 00:03:29,"{'id': 33902542, 'body': 'Thank you very much for your review and know that it is for our users that we are optimizing our platform more and more! LS 💛 🖤', 'modified': '2022-12-23T15:07:32Z'}",Nice app!!,5,False,Excellent,viveky118
2023-03-05 13:34:24,"{'id': 35397389, 'body': 'Hi there, can you share more information with us so we can take a look and assist you? Our live chat is also available if you require additional help: binance.com/en/chat. We would appreciate a higher rating once your issue is solved. Thank you! -AT ', 'modified': '2023-03-15T08:46:10Z'}",500 gone,1,False,Fake 500,binomo new user
2022-07-25 05:27:01,,Best app,5,False,Best,Subhojeet Roy
2022-08-23 08:41:21,"{'id': 31652361, 'body': 'Hey, we are all ears now! Could you please, explain a bit more about your case here https://www.binance.com/en/chat so we could look into this together? \n', 'modified': '2022-08-25T07:50:58Z'}",Tatti Binance,1,False,Tatti Binance,Adarshchaudhary21
2022-05-30 08:49:44,,Excellent platform,5,False,B,rameez arafa
2022-06-15 17:23:03,"{'id': 35206648, 'body': "" Hi there, do let us know what updates you'd like to see on the app so we can improve based on your feedback. You can leave your feedback here: https://www.binance.com/en/my/user-support/feedback/entry. In addition, you may connect with our support team via: binance.com/en/chat for any assistance. Thanks! -AT"", 'modified': '2023-03-05T08:50:34Z'}",Fraud app,1,False,Fraud,Coffee nidhi
2022-05-14 00:34:32,,Ok,5,False,Excellent,stephonson ponian
2022-05-12 19:14:13,,Great app for beginners like me !!,5,False,Good one !,edlrcofficial
2022-05-03 09:40:15,,Bhai BNB ka rate badha,5,False,Cz,abekya matlab
2022-02-17 14:02:53,,So so nice,5,False,Hi,MESSIo77
2022-04-03 18:01:00,"{'id': 35720743, 'body': 'Hi there, the app has been updated several times, please update to the latest version and try again. Also, you can try to re-install the app if the problem persists. If you need additional help, please contact our live chat support at: https://www.binance.com/en/chat. Our team is available 24/7 to provide assistance. Thanks -AT', 'modified': '2023-04-02T12:01:26Z'}",Code verification occurs problem,1,False,Login problem,poiuym
2021-11-05 17:21:49,,Excellent app,5,False,Excellent,Ragbeer Singh
2021-11-19 05:57:12,"{'id': 42178148, 'body': 'Hello, Gafoor! Thank you for your feedback earlier! Since then, we have made significant improvements. Could you please elaborate on the situation you encountered? What exactly happened with your account? Please check the article ""How to Use Binance Support"": https://www.binance.com/en/support/faq/7b0fd3ccb821483a99ff8f5cda374ee9 ^LK\n', 'modified': '2024-02-24T21:36:55Z'}",Poora UI,1,False,Poora Customer care support,gafoor12
2021-09-06 07:31:44,,Superb,5,False,Superb,SSP s
2021-05-27 11:49:10,,10% discount use referral code JB524JUF,5,False,10% discount if you use referral code JB524JUF,Rame8266
2020-04-26 02:24:19,,Excellent,5,False,Excellent,MA KHADAR SHARIF
2021-05-23 17:34:20,"{'id': 23001707, 'body': 'Hi, we are sorry to hear that, please let us know what exactly did you not like about our app so we could improve it based on your feedback. Please provide a brief description of the issue you’re facing or you may connect with our support team via live chat, if you have already done please edit your review and share the case ID. Thanks! \n', 'modified': '2021-05-25T12:38:40Z'}",Thugs,1,False,Thugs,Kunalk09
2019-11-26 06:37:41,,Supb apps,5,False,Nice,shashikantdev
2023-10-19 01:36:41,,"0x0e2b3af6814eb07ffcf0805ea3c4228b387293c1
Usdt - BEP20",5,False,Any one can surprise me,Idono143
2024-03-21 22:05:11,"{'id': 42776488, 'body': 'Hello there,  For this issue, we encourage you to get in touch with us through live chat for closer assistance. You can start the chat by clicking on this link https://binance.com/en/chat or by tapping the 🎧 icon on our app\'s dashboard. Here are the steps:\n1. Select the topic most relevant to your question.\n2. After receiving the automated bot response, click on the ""Unresolved"" button.\n3. Then opt for ""Not Relevant"".\n4. Finally, select ""Yes, connect with customer service"".\nOnce done, you will be connected to one of our chat agents for direct support.\n-LM\n', 'modified': '2024-03-23T09:13:35Z'}",I bought 1 usdt I got the confirmation for 1.05usdt but I don’t see in my wallet I see 87.89inr in my account wallet,1,False,My money has been cut off,organicbaba
2023-12-28 14:06:14,"{'id': 40979344, 'body': 'Hello Binancian!\n\nWe are here to help. To assist you better and check your situation deeply, can you contact our live support team? To start a live chat with our support: \n\n1. Go to http://binance.com/en/chat (you may select visitor if you have no access to your account) \n2. Click the chat symbol that is on the bottom right of the webpage. \n3. Select the closest category to your issue (please type your issue with a couple of keywords), and connect to chat. \n4. After the automatic reply from the chatbot, please choose """"Unsolved"""" and then click to """"Leave Message now"""" and leave your message. \n\n^BT', 'modified': '2023-12-29T18:22:54Z'}",Bad security app ever i loss 18000$ and account is not found now.. no support found. No facial video verification support you gave and add video verification video after 2 min verification failed now where is my money,1,False,Low security,Sunny the user of this app
2023-10-29 06:29:54,"{'id': 40076807, 'body': 'Hi Fahd! Your comment has caught our attention. In case you need any support with Binance, you can reach out to us using the following link->  https://www.binance.com/en/chat \nIf you are satisfied with our application, would you mind reconsidering your rate 💫 ? Thank you! -SA', 'modified': '2023-11-12T09:09:53Z'}",Bagdam chuu,3,False,Agdam,Fahd567
2023-07-06 18:30:54,"{'id': 37552284, 'body': 'Hi Ronaldo, thanks for bringing this to our attention. We fully understand your concern and this must be a challenging period for you. Kindly report the scam by referring to this FAQ tutorial : [How to Report Scams on Binance Support]: binance.com/en/support/faq/49b6dbdd87ed4c60b527375918ab5683. Also, if you already contacted our customer support, please share the CaseID with us so that we can check all details about your case and further investigate. Our security team is always ready to give assistance and we promise, we will follow up with our full attention! If you need assistance on how to open a Chat Support, you may go to binance.com/en/chat to get started and share your case ID with us. ET 💛', 'modified': '2023-07-08T15:47:10Z'}","Do not use !! Do not believe !! Waited for a day I haven’t received any single payment of profit or individual investment of mine…!! I have invested 10k first and they said again to invest 11k to receive the profit of old amount and after that they asked for 22k to build make payment website stronger and after that they where asked for 45k again for the website . I said I don’t have so much money to do payment and they said to do for 10k so I did and they said within 30 seconds I wil receive my profit’s but I have waited for an day I haven’t received an single amount… @aaliyah_fx_trader_007 …..this is her Instagram profile……….. {Aaliyah} ….this is the lady/woman who made me to invest and fooled me over for 53,000 of Indian rupees……she promised me that she make profit for me from her company side and now after I loosing the she haven’t responding me anything so please be careful …..my dear brother/sister ….. Iam not gonna live them I place the same review on Twitter tomorrow and file a complaine …..!! I do have all the proof of transactions and chats ….!!",1,False,Worst app ….please note the details,Ronaldo rick
2023-06-30 21:22:51,"{'id': 37466355, 'body': 'Hi there!\nSecurity for Binance is one of the top priorities! You can reach out to our support sharing your latest case ID to get to know the update on the investigation. -SA', 'modified': '2023-07-05T06:17:29Z'}",Very Bad Experience my whole savings get wiped up by Fraudster and they doing nothing just giving days after days we are trying nothing happen.My question is to Binance why they are allowing such kind of people.Be Aware Guys!!,1,False,Poor Experience Fraud,Nish9040
