timestamp,reviews,score,sentiment
2022-10-30 15:28:38,perfect and easy to use,4,5
2021-02-24 20:27:30,neutral,4,3
2017-10-08 05:01:49,"i dont hate it, but i dont love it either..",3,3
2021-01-18 03:45:56,omg fantastic,4,5
2023-09-22 23:12:16,bad,3,1
2023-09-10 12:22:27,"terrible UI, deleted",3,1
2019-04-22 19:01:25,perfect to buy and sell easily,2,5
2021-10-11 20:33:46,wish it had a easier way to load with money,5,3
2019-07-06 12:13:45,"i dont hate it, but i dont love it either..",4,3
2023-03-22 11:34:33,bad app,1,1
2021-08-12 15:51:51,trash app,1,1
2019-06-02 00:13:54,3 out of 5 i guess,5,3
2017-08-17 05:56:18,very bad,3,1
2023-12-04 04:22:46,recommend having good phone otherwise will be harddoes the job,5,4
2019-07-10 13:32:03,wow so good,4,5
2017-11-14 14:54:08,perfection,4,5
2020-10-02 18:14:24,2 out of 5dont even install,3,1
2019-09-02 08:12:31,perfection,5,5
2021-11-01 12:52:58,wow so good,3,5
2019-09-27 05:07:23,very good,1,5
2020-02-05 04:20:59,bad,2,1
2020-05-28 08:58:45,"i dont hate it, but i dont love it either..",5,3
2018-04-16 05:33:16,very bad,5,1
2017-02-23 20:22:36,recommend having good phone otherwise will be harddoes the job,4,4
2019-12-25 01:45:38,perfect to buy and sell easily,4,5
2021-01-27 03:46:19,3 out of 5 i guess,5,3
2020-01-27 07:59:22,uauh terrible,2,1
2020-08-23 02:28:14,2 out of 5dont even install,4,1
2018-06-23 03:28:17,amazing app i recommend,1,5
2019-01-24 14:21:00,3 out of 5 i guess,1,3
2021-06-29 13:38:54,bad app,2,1
2017-10-14 16:24:34,good,5,4
2017-04-29 05:45:54,bad,3,1
2017-02-07 09:26:56,2 out of 5dont even install,1,1
2019-02-18 06:41:20,"terrible UI, deleted",3,1
2023-02-16 18:21:02,perfection,4,5
2023-07-25 09:44:25,trash app,1,1
2019-09-22 10:52:25,very bad,1,1
2020-01-03 18:38:54,very good,5,5
2021-11-01 23:50:46,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2019-07-29 20:41:44,"terrible , so slowcant believe how bad it is",2,1
2023-02-22 07:33:12,mediocre,5,2
2018-10-30 13:05:17,"cant be that bad, but its not perfectnever again using",2,3
2021-06-14 17:13:44,excellent,1,5
2023-04-22 09:54:21,neutral,5,3
2023-12-28 11:59:56,3 out of 5 i guess,1,3
2023-08-15 02:38:59,"terrible , so slowcant believe how bad it is",5,1
2019-04-12 12:58:12,wow so good,1,5
2019-03-08 18:27:15,GREAT APP,4,5
2020-04-03 02:42:41,GREAT APP,5,5
2019-03-08 05:44:58,"i dont hate it, but i dont love it either..",1,3
2022-12-31 08:39:24,bad app,4,1
2018-03-24 13:25:16,perfect and easy to use,1,5
2020-03-22 23:47:30,"terrible , so slowcant believe how bad it is",2,1
2023-09-16 00:47:44,"cant be that bad, but its not perfectnever again using",1,3
2022-01-09 05:34:43,soooo good,2,4
2022-03-15 09:56:55,wow so good,3,5
2018-05-28 01:27:31,very bad,1,1
2022-11-23 17:29:23,wow so good,2,5
2018-03-28 17:47:18,excellent,4,5
2018-05-23 09:16:00,3 out of 5 i guess,3,3
2018-12-13 05:54:48,perfect to buy and sell easily,1,5
2021-03-29 05:07:40,excellent,4,5
2019-09-30 02:35:05,bad app,1,1
2019-11-19 04:22:39,"i dont hate it, but i dont love it either..",2,3
2021-05-24 05:11:50,amazing app i recommend,5,5
2017-01-21 08:10:54,recommend having good phone otherwise will be harddoes the job,2,4
2023-09-14 15:52:55,perfect and easy to use,3,5
2021-12-24 16:22:06,perfection,1,5
2019-06-24 07:49:27,amazing app i recommend,1,5
2023-06-16 23:33:14,very bad,1,1
2020-10-09 18:27:09,uauh terrible,4,1
2017-06-13 07:48:20,very bad,1,1
2021-02-16 04:19:36,2 out of 5dont even install,1,1
2020-04-10 03:53:09,perfect to buy and sell easily,2,5
2017-01-09 16:36:24,very good,1,5
2018-05-24 14:42:53,trash app,4,1
2018-08-14 02:46:11,soooo good,1,4
2023-08-13 01:31:17,omg fantastic,5,5
2020-12-11 22:35:26,very good,3,5
2019-05-12 00:14:37,omg fantastic,4,5
2017-10-04 02:06:47,perfect and easy to use,5,5
2017-05-13 21:33:59,"terrible UI, deleted",3,1
2017-09-21 07:37:13,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2019-11-28 00:11:59,excellent,1,5
2019-10-29 06:41:33,2 out of 5dont even install,5,1
2021-06-23 04:42:32,perfection,3,5
2018-12-05 07:42:15,very good,2,5
2018-05-24 10:01:41,GREAT APP,5,5
2019-03-20 22:51:16,omg fantastic,1,5
2018-03-25 20:27:39,omg fantastic,5,5
2019-10-15 08:01:14,perfect to buy and sell easily,3,5
2017-04-12 06:14:46,wow so good,3,5
2020-08-25 08:18:34,perfect to buy and sell easily,4,5
2018-03-14 23:38:02,neutral,5,3
2020-01-17 20:29:45,good,5,4
2017-10-25 14:02:36,"i dont hate it, but i dont love it either..",3,3
2022-03-10 00:05:22,perfection,5,5
2019-03-02 12:17:27,good,3,4
2021-03-24 05:28:40,"terrible , so slowcant believe how bad it is",3,1
2023-06-17 16:55:00,perfection,1,5
2018-01-07 22:26:57,trash app,5,1
2018-12-21 04:01:56,mediocre,1,2
2021-04-28 06:15:52,wow so good,5,5
2018-03-24 01:05:37,mediocre,4,2
2021-07-26 15:45:56,neutral,2,3
2020-02-07 03:20:01,good,2,4
2018-08-08 19:19:19,good,3,4
2023-05-06 17:21:47,trash app,1,1
2019-04-14 13:47:50,very good,4,5
2021-01-09 18:50:07,3 out of 5 i guess,4,3
2017-11-02 04:49:15,"terrible UI, deleted",2,1
2019-09-07 11:03:36,recommend having good phone otherwise will be harddoes the job,3,4
2019-04-16 03:24:00,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2023-03-31 14:21:49,omg fantastic,4,5
2021-01-20 13:47:50,GREAT APP,3,5
2021-05-22 04:04:32,neutral,2,3
2018-12-04 05:07:36,3 out of 5 i guess,4,3
2018-08-29 14:30:17,good,2,4
2022-12-03 05:03:09,excellent,1,5
2020-09-04 18:04:32,wish it had a easier way to load with money,3,3
2019-07-18 20:38:55,excellent,2,5
2017-12-20 02:45:27,very bad,2,1
2019-10-26 07:24:10,very bad,4,1
2020-08-11 15:16:05,bad,4,1
2018-01-15 18:54:18,GREAT APP,1,5
2023-10-21 05:56:16,amazing app i recommend,2,5
2019-09-09 18:58:25,"terrible , so slowcant believe how bad it is",2,1
2021-11-13 13:11:06,"terrible UI, deleted",4,1
2018-12-06 19:30:31,uauh terrible,3,1
2017-08-28 13:56:23,recommend having good phone otherwise will be harddoes the job,2,4
2019-07-29 22:14:34,neutral,1,3
2019-10-12 01:28:05,perfect to buy and sell easily,4,5
2019-01-04 13:15:45,good,2,4
2019-04-04 16:21:19,wish it had a easier way to load with money,1,3
2020-08-01 08:49:06,2 out of 5dont even install,1,1
2021-07-31 15:17:39,wish it had a easier way to load with money,3,3
2023-12-11 01:51:49,neutral,1,3
2020-12-18 20:45:31,"terrible UI, deleted",5,1
2018-10-15 13:47:53,omg fantastic,4,5
2022-06-05 07:57:54,perfect to buy and sell easily,2,5
2022-03-22 02:29:40,3 out of 5 i guess,2,3
2017-09-24 01:29:15,recommend having good phone otherwise will be harddoes the job,5,4
2021-05-01 02:58:22,recommend having good phone otherwise will be harddoes the job,5,4
2022-12-15 16:29:36,mediocre,5,2
2023-04-23 20:31:20,wow so good,1,5
2022-03-15 18:11:58,omg fantastic,5,5
2023-07-12 06:43:40,bad app,2,1
2019-04-23 06:29:19,trash app,4,1
2021-08-31 17:06:19,soooo good,3,4
2018-07-18 05:31:47,GREAT APP,3,5
2017-01-05 01:03:05,mediocre,3,2
2023-01-25 14:41:01,very bad,1,1
2022-06-23 06:18:49,neutral,2,3
2019-08-05 03:37:18,neutral,2,3
2020-12-08 16:10:07,perfect and easy to use,1,5
2020-09-04 10:23:39,"terrible UI, deleted",1,1
2021-04-21 05:24:57,wish it had a easier way to load with money,3,3
2022-02-08 23:39:27,good,2,4
2020-10-25 02:37:45,perfect to buy and sell easily,3,5
2021-08-29 02:07:17,very good,3,5
2021-05-26 00:00:16,"cant be that bad, but its not perfectnever again using",4,3
2022-07-27 05:31:29,bad,2,1
2017-12-20 17:11:39,good,2,4
2017-07-06 01:27:08,omg fantastic,2,5
2023-10-21 16:01:27,uauh terrible,2,1
2019-01-12 00:57:23,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2021-01-05 14:26:41,wish it had a easier way to load with money,3,3
2019-11-03 12:36:46,excellent,1,5
2019-09-27 14:25:59,trash app,4,1
2018-08-10 23:12:17,"terrible , so slowcant believe how bad it is",2,1
2019-03-18 14:52:01,neutral,2,3
2021-03-11 23:23:46,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2020-01-04 11:13:45,2 out of 5dont even install,1,1
2022-07-05 13:32:01,good,4,4
2022-09-07 08:59:04,bad app,5,1
2022-02-10 00:46:53,perfection,2,5
2020-07-07 02:11:11,recommend having good phone otherwise will be harddoes the job,3,4
2020-05-31 10:44:12,neutral,5,3
2018-12-09 23:53:44,very bad,3,1
2022-01-18 05:34:40,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2017-12-26 18:20:20,good,3,4
2021-06-09 20:51:04,3 out of 5 i guess,2,3
2022-03-03 23:14:53,soooo good,4,4
2022-04-05 03:19:42,excellent,4,5
2020-12-14 09:20:20,omg fantastic,3,5
2020-09-09 14:24:32,excellent,5,5
2022-03-16 10:37:14,bad app,5,1
2020-09-21 00:40:36,bad app,1,1
2020-11-11 21:57:47,excellent,3,5
2020-07-16 06:55:54,trash app,3,1
2023-10-04 03:39:58,very good,5,5
2023-12-11 18:45:39,bad,2,1
2017-06-26 17:32:21,good,5,4
2022-09-23 20:23:03,excellent,3,5
2019-08-18 00:39:21,recommend having good phone otherwise will be harddoes the job,3,4
2022-01-02 05:26:45,"i dont hate it, but i dont love it either..",3,3
2020-11-21 07:37:08,very bad,3,1
2018-11-19 01:16:10,2 out of 5dont even install,4,1
2020-08-09 21:14:19,perfection,1,5
2020-05-16 04:18:06,amazing app i recommend,1,5
2019-08-11 08:50:56,"terrible , so slowcant believe how bad it is",3,1
2017-04-20 18:31:04,soooo good,5,4
2017-06-27 13:17:46,perfect to buy and sell easily,5,5
2020-10-04 08:48:33,GREAT APP,2,5
2018-11-21 10:00:30,"i dont hate it, but i dont love it either..",3,3
2020-01-08 02:03:06,bad,3,1
2020-07-01 17:55:33,"cant be that bad, but its not perfectnever again using",1,3
2017-06-08 17:20:13,3 out of 5 i guess,4,3
2020-05-12 04:18:17,recommend having good phone otherwise will be harddoes the job,2,4
2017-09-20 03:00:24,good,1,4
2020-05-25 21:13:13,perfect to buy and sell easily,1,5
2019-06-24 15:07:49,excellent,2,5
2021-10-06 15:13:42,"cant be that bad, but its not perfectnever again using",2,3
2020-06-08 01:29:29,omg fantastic,2,5
2017-05-24 03:36:08,perfection,5,5
2021-07-16 18:43:47,wow so good,2,5
2022-03-18 03:58:42,"cant be that bad, but its not perfectnever again using",1,3
2019-03-14 07:00:36,bad,2,1
2023-11-20 07:13:51,perfect to buy and sell easily,2,5
2022-03-22 14:38:22,very good,5,5
2017-10-29 08:34:48,perfection,5,5
2019-06-07 19:16:28,wish it had a easier way to load with money,2,3
2022-10-30 05:17:45,mediocre,5,2
2018-10-10 11:13:08,GREAT APP,4,5
2018-12-01 20:36:06,trash app,3,1
2017-06-26 17:51:21,"terrible , so slowcant believe how bad it is",5,1
2022-06-12 07:47:00,perfect to buy and sell easily,4,5
2017-01-22 04:48:43,3 out of 5 i guess,4,3
2018-02-23 22:00:09,"terrible UI, deleted",5,1
2017-05-14 02:32:41,hard to tell sometimes good sometimes badnot good not bad.. does the job,1,3
2021-06-28 12:20:56,wow so good,4,5
2021-10-29 05:54:08,"terrible , so slowcant believe how bad it is",5,1
2022-07-08 11:31:05,bad app,3,1
2021-09-24 23:46:43,trash app,2,1
2019-09-23 17:17:28,perfection,5,5
2017-05-29 15:45:48,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2022-09-13 14:11:53,wow so good,4,5
2022-08-04 14:27:45,omg fantastic,3,5
2023-01-20 09:06:12,bad,5,1
2021-01-08 00:41:33,omg fantastic,1,5
2020-01-09 02:02:13,"terrible , so slowcant believe how bad it is",1,1
2021-05-07 04:19:53,"i dont hate it, but i dont love it either..",4,3
2018-05-11 03:30:47,wish it had a easier way to load with money,1,3
2018-09-01 14:47:29,perfection,5,5
2018-12-28 23:01:23,"terrible , so slowcant believe how bad it is",4,1
2022-02-16 21:47:24,2 out of 5dont even install,4,1
2019-07-07 10:18:53,"terrible UI, deleted",3,1
2020-07-28 20:29:54,very good,4,5
2018-10-01 07:58:08,good,4,4
2021-03-02 04:31:32,"terrible , so slowcant believe how bad it is",1,1
2021-01-13 23:23:41,perfect and easy to use,4,5
2020-12-04 06:47:39,neutral,2,3
2021-03-24 17:50:04,good,4,4
2021-02-09 05:43:40,"i dont hate it, but i dont love it either..",4,3
2018-04-23 08:20:35,"cant be that bad, but its not perfectnever again using",1,3
2021-02-27 01:33:06,amazing app i recommend,4,5
2018-11-19 22:41:36,wish it had a easier way to load with money,3,3
2020-12-24 00:07:07,mediocre,5,2
2022-11-27 17:09:12,"terrible , so slowcant believe how bad it is",1,1
2022-10-24 15:36:32,perfect to buy and sell easily,4,5
2023-10-23 20:50:17,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2019-09-07 03:53:45,perfect to buy and sell easily,1,5
2023-05-08 07:11:48,perfect to buy and sell easily,2,5
2021-02-16 13:12:47,mediocre,1,2
2018-03-31 18:46:58,good,1,4
2023-12-29 18:01:18,wow so good,3,5
2022-07-09 03:37:30,omg fantastic,1,5
2021-06-17 04:06:54,soooo good,2,4
2018-07-26 13:56:20,2 out of 5dont even install,4,1
2020-03-28 23:45:02,trash app,4,1
2020-03-17 04:39:38,"terrible , so slowcant believe how bad it is",2,1
2022-01-26 08:44:36,recommend having good phone otherwise will be harddoes the job,4,4
2018-07-27 11:46:48,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2022-08-08 13:55:58,amazing app i recommend,1,5
2018-10-30 09:14:19,trash app,5,1
2019-03-19 20:58:27,bad app,1,1
2018-04-23 23:55:19,very bad,5,1
2022-12-04 23:40:45,mediocre,1,2
2022-10-12 17:23:47,omg fantastic,1,5
2020-09-10 04:39:16,"terrible UI, deleted",1,1
2023-12-28 15:40:09,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2020-11-13 00:17:48,"cant be that bad, but its not perfectnever again using",3,3
2019-03-17 04:00:45,"cant be that bad, but its not perfectnever again using",3,3
2023-11-22 02:14:59,2 out of 5dont even install,4,1
2020-08-01 01:00:05,trash app,5,1
2017-02-14 04:39:17,"cant be that bad, but its not perfectnever again using",4,3
2017-09-20 19:30:26,trash app,2,1
2021-02-22 16:34:37,very good,2,5
2019-09-12 03:51:18,neutral,3,3
2018-09-05 05:27:04,very good,5,5
2021-08-12 09:28:48,very bad,2,1
2017-10-12 13:08:35,bad,4,1
2019-09-18 17:13:52,3 out of 5 i guess,3,3
2021-03-22 02:08:41,omg fantastic,4,5
2018-11-25 05:52:37,perfection,3,5
2020-02-27 00:55:52,bad app,4,1
2018-06-04 07:08:37,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2018-08-07 15:04:10,GREAT APP,3,5
2021-05-20 11:13:34,good,4,4
2022-09-01 09:19:25,omg fantastic,1,5
2020-11-28 04:24:38,excellent,1,5
2019-04-11 20:06:20,bad app,3,1
2017-02-22 21:42:12,perfect and easy to use,3,5
2018-07-07 19:37:39,GREAT APP,5,5
2018-09-28 08:23:13,very bad,2,1
2018-09-16 08:02:52,2 out of 5dont even install,4,1
2022-07-13 13:03:18,trash app,3,1
2022-06-18 20:22:36,very good,5,5
2023-06-29 17:23:25,"cant be that bad, but its not perfectnever again using",2,3
2017-06-01 13:55:44,perfect and easy to use,4,5
2017-08-07 02:37:33,"terrible UI, deleted",4,1
2020-03-31 01:26:48,GREAT APP,4,5
2019-06-03 21:27:56,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2022-06-10 09:45:57,perfect to buy and sell easily,3,5
2019-06-10 00:27:15,very bad,4,1
2019-08-22 05:40:20,perfect to buy and sell easily,1,5
2020-03-30 16:38:11,bad app,2,1
2020-12-06 04:28:51,hard to tell sometimes good sometimes badnot good not bad.. does the job,4,3
2018-01-27 03:21:32,GREAT APP,1,5
2023-01-26 07:13:45,amazing app i recommend,2,5
2018-04-13 11:49:18,"cant be that bad, but its not perfectnever again using",2,3
2017-12-14 12:27:59,perfect and easy to use,5,5
2023-03-24 06:27:50,recommend having good phone otherwise will be harddoes the job,4,4
2018-03-03 23:52:09,good,5,4
2021-01-27 17:04:27,neutral,3,3
2018-01-27 21:18:34,neutral,3,3
2022-01-21 07:29:35,excellent,2,5
2017-10-29 12:48:58,bad app,3,1
2021-09-05 22:29:59,perfect and easy to use,3,5
2021-04-01 14:57:27,amazing app i recommend,3,5
2021-01-27 20:00:10,good,5,4
2021-12-19 05:40:48,hard to tell sometimes good sometimes badnot good not bad.. does the job,1,3
2019-07-10 16:46:10,bad,1,1
2022-05-15 04:34:45,2 out of 5dont even install,5,1
2019-01-28 09:15:17,2 out of 5dont even install,1,1
2023-08-28 05:13:17,"terrible , so slowcant believe how bad it is",1,1
2018-03-22 13:09:52,perfect to buy and sell easily,2,5
2021-07-08 09:06:44,"i dont hate it, but i dont love it either..",3,3
2020-06-24 07:47:52,wow so good,1,5
2019-08-21 14:18:02,bad app,1,1
2019-07-30 08:10:37,good,2,4
2017-01-08 03:12:17,2 out of 5dont even install,5,1
2019-12-27 21:41:29,"terrible , so slowcant believe how bad it is",4,1
2018-06-11 05:04:37,very bad,1,1
2018-11-26 05:17:33,bad app,1,1
2020-08-01 14:05:11,"i dont hate it, but i dont love it either..",3,3
2020-05-20 18:54:22,neutral,5,3
2023-08-29 13:20:56,"terrible , so slowcant believe how bad it is",2,1
2019-09-25 12:21:48,uauh terrible,2,1
2022-01-30 17:50:30,wish it had a easier way to load with money,1,3
2020-08-02 23:38:47,wish it had a easier way to load with money,3,3
2018-01-15 17:16:03,trash app,2,1
2021-01-15 07:16:56,omg fantastic,5,5
2021-09-21 16:45:53,uauh terrible,4,1
2023-02-28 23:27:14,2 out of 5dont even install,3,1
2020-11-05 06:34:09,3 out of 5 i guess,2,3
2022-11-27 04:00:31,bad,3,1
2019-10-10 09:21:32,perfect and easy to use,5,5
2018-10-19 13:04:41,perfection,1,5
2018-10-28 06:03:46,"terrible , so slowcant believe how bad it is",4,1
2019-09-09 07:28:25,very bad,4,1
2020-04-19 13:11:06,"terrible , so slowcant believe how bad it is",1,1
2019-11-06 03:46:23,amazing app i recommend,3,5
2021-10-28 04:32:41,bad,3,1
2020-06-27 21:26:17,neutral,3,3
2021-04-08 02:09:33,trash app,1,1
2021-04-18 08:48:19,"i dont hate it, but i dont love it either..",3,3
2019-11-19 03:39:30,3 out of 5 i guess,4,3
2019-02-11 01:30:04,good,3,4
2018-06-09 17:27:20,"cant be that bad, but its not perfectnever again using",2,3
2017-11-28 23:33:04,mediocre,3,2
2022-08-04 07:18:12,bad app,5,1
2022-08-11 09:06:46,uauh terrible,4,1
2021-12-24 19:17:21,uauh terrible,5,1
2018-01-26 09:40:23,"terrible UI, deleted",1,1
2020-10-01 10:19:17,bad,3,1
2020-05-10 08:17:54,excellent,5,5
2018-10-07 00:36:57,excellent,1,5
2021-11-22 06:42:23,recommend having good phone otherwise will be harddoes the job,4,4
2020-04-28 11:15:10,perfect to buy and sell easily,5,5
2021-09-29 18:43:06,"cant be that bad, but its not perfectnever again using",4,3
2022-06-26 00:49:27,perfect and easy to use,5,5
2019-04-20 12:54:53,uauh terrible,4,1
2020-09-16 22:03:40,trash app,5,1
2021-11-07 00:36:10,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2023-09-20 14:01:05,soooo good,5,4
2022-07-22 03:20:17,good,4,4
2022-09-23 17:38:56,3 out of 5 i guess,4,3
2022-03-25 17:07:46,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2023-04-19 18:50:50,uauh terrible,5,1
2019-12-23 12:42:36,"terrible UI, deleted",4,1
2020-07-14 03:07:34,omg fantastic,1,5
2018-06-08 02:36:31,"cant be that bad, but its not perfectnever again using",3,3
2022-02-23 04:47:51,excellent,5,5
2023-07-22 12:39:30,bad,2,1
2020-08-25 01:26:47,perfect to buy and sell easily,3,5
2022-03-07 15:40:45,perfect to buy and sell easily,4,5
2019-10-23 12:06:02,"i dont hate it, but i dont love it either..",1,3
2018-11-15 05:01:49,trash app,5,1
2019-07-11 19:12:24,very bad,3,1
2022-04-09 09:38:53,hard to tell sometimes good sometimes badnot good not bad.. does the job,2,3
2020-02-14 17:42:36,"terrible UI, deleted",4,1
2022-05-23 03:50:36,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2023-12-24 02:23:50,good,4,4
2023-08-13 22:50:37,good,5,4
2018-03-02 14:03:15,hard to tell sometimes good sometimes badnot good not bad.. does the job,1,3
2022-10-05 22:26:35,good,2,4
2021-07-30 08:08:43,bad,5,1
2023-06-17 15:02:10,3 out of 5 i guess,1,3
2023-05-05 11:28:38,soooo good,2,4
2019-12-12 18:06:26,soooo good,2,4
2020-04-25 18:54:14,wow so good,4,5
2017-02-05 22:23:19,neutral,3,3
2021-09-18 06:57:08,uauh terrible,5,1
2022-01-12 06:53:30,"terrible , so slowcant believe how bad it is",5,1
2018-06-17 22:41:32,uauh terrible,4,1
2022-03-26 19:49:49,wish it had a easier way to load with money,5,3
2017-01-31 03:54:59,trash app,5,1
2017-05-13 15:11:00,"terrible , so slowcant believe how bad it is",2,1
2023-05-20 08:45:37,neutral,5,3
2022-08-11 21:57:02,perfect to buy and sell easily,4,5
2019-09-14 12:26:35,perfect and easy to use,3,5
2021-05-19 23:13:05,"cant be that bad, but its not perfectnever again using",3,3
2018-01-27 06:48:57,omg fantastic,4,5
2022-10-10 22:30:14,perfect to buy and sell easily,5,5
2022-09-17 23:18:25,mediocre,4,2
2017-04-07 17:44:54,"terrible UI, deleted",2,1
2017-09-27 07:23:14,uauh terrible,1,1
2017-02-06 20:55:06,2 out of 5dont even install,1,1
2020-10-15 00:27:17,"cant be that bad, but its not perfectnever again using",4,3
2020-08-24 01:57:57,soooo good,1,4
2017-05-26 16:06:16,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2021-12-02 09:44:11,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2019-05-31 08:24:48,trash app,5,1
2023-05-03 21:52:34,"terrible UI, deleted",1,1
2019-11-06 16:15:02,3 out of 5 i guess,4,3
2018-02-24 06:19:29,very good,4,5
2017-06-28 21:17:24,mediocre,5,2
2019-06-09 00:53:09,very bad,3,1
2021-08-10 12:24:47,recommend having good phone otherwise will be harddoes the job,4,4
2017-10-14 07:15:17,good,1,4
2020-11-04 22:02:31,hard to tell sometimes good sometimes badnot good not bad.. does the job,5,3
2023-05-04 09:28:30,perfect to buy and sell easily,2,5
2018-08-23 04:02:51,bad app,2,1
2018-01-01 04:24:10,"i dont hate it, but i dont love it either..",5,3
2017-08-20 07:11:25,soooo good,3,4
2022-12-03 18:09:26,bad,5,1
2023-10-30 01:38:47,omg fantastic,3,5
2020-12-19 13:16:27,GREAT APP,1,5
2021-04-22 20:48:40,perfect and easy to use,3,5
2019-05-10 14:17:41,"terrible UI, deleted",2,1
2018-07-28 03:04:40,perfect and easy to use,2,5
2021-05-02 16:12:59,"terrible UI, deleted",3,1
2021-11-08 19:49:17,GREAT APP,1,5
2021-04-14 07:32:31,"i dont hate it, but i dont love it either..",1,3
2023-07-27 13:28:50,wow so good,2,5
2019-10-01 18:57:13,amazing app i recommend,4,5
2019-08-04 21:26:40,omg fantastic,4,5
2022-12-27 19:43:32,very bad,1,1
2017-11-18 11:24:19,mediocre,2,2
2017-08-28 04:44:45,"terrible , so slowcant believe how bad it is",1,1
2019-10-31 11:12:22,hard to tell sometimes good sometimes badnot good not bad.. does the job,3,3
2018-01-10 04:23:55,uauh terrible,3,1
2018-02-28 11:03:35,bad,5,1
2022-01-27 10:03:55,uauh terrible,2,1
2023-12-11 00:11:19,bad app,4,1
2020-02-18 04:26:07,wow so good,3,5
2022-04-12 16:36:29,uauh terrible,4,1
2019-04-21 00:01:47,trash app,4,1
2023-04-29 09:39:32,very bad,1,1
2022-03-23 02:38:58,perfect to buy and sell easily,1,5
2020-02-26 06:58:59,trash app,2,1
2018-11-26 07:43:15,perfect to buy and sell easily,5,5
2021-03-10,Please remove Ukraine from Limits,4,1
2021-07-15,This is the worst application I’ve ever installed. It’s not tested and not production-ready,1,1
2020-06-12,"So, I rarely leave bad reviews, but this one was beyond",1,3
2022-12-21,Horrible user experience.,1,1
2023-01-16,"a transfer was made from a crypto-exchange to this platform for a long time, the cryptocurrency simply simply does not arrive",1,1
2021-10-08,"It’s horrible experience with Coinbase,  and no one who can help you with this.",1,1
2018-10-02,Thanks! All issues now fixed!,5,5
2022-02-12,"I put money there, but I can’t withdraw, I’m from Ukraine.  Unblock our country please",3,1
2021-01-09,I can’t finish verification. tried to send passport and drive license. after few minutes I receive falling_back message,2,1
2021-11-12,"Doesn’t accept my ID, neither Passport nor driving license. After numerous attempts blocked me till tomorrow because “number of attempts exceeded “",1,1
2023-04-11,"I can't get verified.  Does not write the reason why my documents are not suitable.  Accordingly, I cannot correct the deficiencies.",1,1
2021-08-05,PLEASE ADD UKRAINE,4,1
2021-09-20,I withdrew some eth from other stock to coinbase according to the address the application generated and it’s seams to be lost. No tech support for Ukraine,1,1
2021-09-12,When Ukraine will be as supported country??,1,1
2020-04-16,"After registration i can’t login Write on support, they ignore me 3 week I write to they 5 time They just ignore and no help",1,1
2021-12-08,Bad,1,1
2021-10-17,"Unable to register, Ukraine is not available as “country of residence”",1,1
2021-03-07,"Please, add support for Spaceswap Milk2 asset.",5,5
2017-09-14,Ok,5,3
2017-12-20,"Ошибочно отправил битки на неверный, несуществующий адрес. При этом битки ушли безвозвратно, а суппорт просто не отвечает.",4,1
2017-09-24,Жду когда появится возможность покупать для Украины,5,1
2023-02-27,"Додайте Українську мову,і зробіть супорт безпосередньо в програмі",3,5
2022-12-10,"Не могу купить то что хочу, пишет что для вас не доступно. Бессмысленная биржа, ухожу обратно на бинанс.",1,1
2022-09-07,Не можливо зайти як не старався,1,1
2021-10-23,Не работает для стране Украины,1,1
2021-05-21,"не работает приложение пишет ""у нас возникли проблемы с подключением""",1,1
2021-01-28,Не приходит 7-значный код по номеру телефона!,1,1
2020-10-04,"Ничего нельзя купить, ни добавить карту",1,1
2018-09-22,"Opening the app from Ukraine, error 403 appears",1,1
2018-01-14,Тотальное наблюдение и отсутствие поддержки,1,1
2017-01-16,Хорошее и надежное приложение,4,5
2020-12-12,Got this message every time I try to sing in. Web version works fine. iPhone 11 14.2,1,5
2017-09-02,Хорошее приложение добавили бы украинский язык вообще цены не было,5,4
2016-05-31,Good,5,4
